source,target
LOC102724788,P4HA2
LOC102724788,LAP3
PRODH,P4HA3
PRODH,P4HA1
PRODH,P4HA2
PRODH,LAP3
ALDH18A1,ALDH4A1
ALDH18A1,ALDH18A1
P4HA3,LAP3
P4HA3,PYCR2
P4HA3,PYCR1
P4HA3,PYCR3
P4HA3,PRODH2
P4HA1,LAP3
P4HA1,PYCR2
P4HA1,PYCR1
P4HA1,PYCR3
P4HA1,PRODH2
P4HA2,LAP3
P4HA2,PYCR2
P4HA2,PYCR1
P4HA2,PYCR3
P4HA2,PRODH2
PRODH2,ALDH4A1
L3HYPDH,DAO
LAP3,GGCT
LAP3,GCLC
LAP3,GCLM
LAP3,GSS
LAP3,CHAC2
LAP3,CHAC1
ODC1,AGMAT
ODC1,SRM
ODC1,AOC1
ODC1,SAT2
ODC1,SAT1
HOGA1,GRHPR
HOGA1,HAO2
HOGA1,HAO1
HOGA1,AGXT
FTCD,AMDHD1
FTCD,SHMT1
FTCD,SHMT2
FTCD,AMT
FTCD,ALDH1L1
FTCD,ALDH1L2
FTCD,MTFMT
FTCD,GART
FTCD,FTCD
FTCD,MTR
AMDHD1,UROC1
UROC1,HAL
HAL,CARNS1
HAL,CNDP2
HAL,CNDP1
HAL,HDC
CARNMT1,CARNS1
CARNMT1,CNDP2
CARNMT1,CNDP1
HDC,CNDP1
HDC,AOC1
HDC,HNMT
TYR,IL4I1
TYR,TAT
TYR,TH
TYR,DDC
TYR,TYR
TPO,IL4I1
TPO,GOT1L1
TPO,GOT1
TPO,GOT2
TPO,TAT
TPO,TH
TPO,TYR
TPO,DDC
DCT,TYRP1
PNMT,DBH
PNMT,MAOA
PNMT,MAOB
DBH,DDC
DBH,COMT
DBH,LRTOMT
DBH,MAOA
DBH,MAOB
DBH,AOC2
DBH,AOC3
DDC,AOC2
DDC,AOC3
DDC,TYR
DDC,TH
DDC,TAT
DDC,GOT1L1
DDC,GOT1
DDC,GOT2
DDC,IL4I1
DDC,MAOA
DDC,MAOB
DDC,PAH
DDC,AFMID
DDC,IDO2
DDC,IDO1
DDC,TPH2
DDC,TPH1
DDC,AOC1
DDC,INMT
DDC,TDO2
TH,IL4I1
TH,TAT
TH,DDC
TH,TYR
GSTZ1,HGD
HGD,HPD
MIF,HPD
MIF,TAT
MIF,IL4I1
FAH,GSTZ1
FAH,FAHD1
PAH,IL4I1
PAH,GOT1L1
PAH,GOT1
PAH,GOT2
PAH,TAT
CAT,HAO2
CAT,HAO1
IDO2,AFMID
IDO2,TPH2
IDO2,TPH1
IDO2,DDC
IDO2,INMT
IDO2,MAOA
IDO2,MAOB
IDO2,ASMT
IDO2,CYP1A1
IDO2,CYP1A2
IDO2,CYP1B1
IDO1,AFMID
IDO1,TPH2
IDO1,TPH1
IDO1,DDC
IDO1,INMT
IDO1,MAOA
IDO1,MAOB
IDO1,ASMT
IDO1,CYP1A1
IDO1,CYP1A2
IDO1,CYP1B1
ASMT,ALDH2
ASMT,ALDH1B1
ASMT,ALDH9A1
ASMT,ALDH3A2
ASMT,ALDH7A1
ASMT,AOX1
ASMT,AANAT
AANAT,DDC
AANAT,INMT
AANAT,IDO2
AANAT,IDO1
AANAT,MAOA
AANAT,MAOB
AFMID,KYNU
AFMID,AADAT
AFMID,KYAT3
AFMID,KYAT1
AFMID,KMO
AFMID,TDO2
AFMID,IDO2
AFMID,IDO1
ALDH8A1,ACMSD
ACMSD,HAAO
HAAO,KYNU
HAAO,CAT
KYNU,AFMID
KYNU,AADAT
KYNU,KYAT3
KYNU,KYAT1
KYNU,CAT
KYNU,TDO2
KYNU,IDO2
KYNU,IDO1
KMO,KYNU
KMO,AADAT
KMO,KYAT3
KMO,KYAT1
TDO2,TPH2
TDO2,TPH1
TDO2,DDC
TPH2,DDC
TPH2,IDO2
TPH2,IDO1
TPH1,DDC
TPH1,IDO2
TPH1,IDO1
MLYCD,ALDH6A1
GADL1,UPB1
GADL1,CNDP1
GADL1,CARNS1
GADL1,ALDH2
GADL1,ALDH1B1
GADL1,ALDH9A1
GADL1,ALDH3A2
GADL1,ALDH7A1
GADL1,CNDP2
GADL1,BAAT
GADL1,GGT6
GADL1,GGT1
GADL1,GGT7
GADL1,GGT5
CSAD,UPB1
CSAD,CNDP1
CSAD,CARNS1
CSAD,ALDH2
CSAD,ALDH1B1
CSAD,ALDH9A1
CSAD,ALDH3A2
CSAD,ALDH7A1
CSAD,CNDP2
CSAD,BAAT
CSAD,GGT6
CSAD,GGT1
CSAD,GGT7
CSAD,GGT5
ADO,GAD1
ADO,GAD2
ADO,GADL1
ADO,CSAD
GGT6,BAAT
GGT6,GCLC
GGT6,GCLM
GGT6,GSR
GGT6,GSS
GGT6,LANCL1
GGT6,GSTO2
GGT6,GSTA5
GGT6,HPGDS
GGT6,GSTA1
GGT6,GSTA2
GGT6,GSTA3
GGT6,GSTA4
GGT6,GSTM1
GGT6,GSTM2
GGT6,GSTM3
GGT6,GSTM4
GGT6,GSTM5
GGT6,GSTP1
GGT6,GSTT1
GGT6,GSTT2
GGT6,GSTK1
GGT6,MGST1
GGT6,MGST2
GGT6,MGST3
GGT6,GSTT2B
GGT6,GSTO1
GGT6,GPX4
GGT6,GPX6
GGT6,GPX1
GGT6,GPX2
GGT6,GPX3
GGT6,GPX5
GGT6,GPX7
GGT6,GPX8
GGT6,TXNDC12
GGT6,ANPEP
GGT6,LAP3
GGT6,CHAC2
GGT6,CHAC1
GGT6,GGT6
GGT6,GGT1
GGT6,GGT7
GGT6,GGT5
GGT6,PRDX6
GGT1,BAAT
GGT1,GCLC
GGT1,GCLM
GGT1,GSR
GGT1,GSS
GGT1,LANCL1
GGT1,GSTO2
GGT1,GSTA5
GGT1,HPGDS
GGT1,GSTA1
GGT1,GSTA2
GGT1,GSTA3
GGT1,GSTA4
GGT1,GSTM1
GGT1,GSTM2
GGT1,GSTM3
GGT1,GSTM4
GGT1,GSTM5
GGT1,GSTP1
GGT1,GSTT1
GGT1,GSTT2
GGT1,GSTK1
GGT1,MGST1
GGT1,MGST2
GGT1,MGST3
GGT1,GSTT2B
GGT1,GSTO1
GGT1,GPX4
GGT1,GPX6
GGT1,GPX1
GGT1,GPX2
GGT1,GPX3
GGT1,GPX5
GGT1,GPX7
GGT1,GPX8
GGT1,TXNDC12
GGT1,ANPEP
GGT1,LAP3
GGT1,CHAC2
GGT1,CHAC1
GGT1,GGT6
GGT1,GGT1
GGT1,GGT7
GGT1,GGT5
GGT1,PRDX6
GGT7,BAAT
GGT7,GCLC
GGT7,GCLM
GGT7,GSR
GGT7,GSS
GGT7,LANCL1
GGT7,GSTO2
GGT7,GSTA5
GGT7,HPGDS
GGT7,GSTA1
GGT7,GSTA2
GGT7,GSTA3
GGT7,GSTA4
GGT7,GSTM1
GGT7,GSTM2
GGT7,GSTM3
GGT7,GSTM4
GGT7,GSTM5
GGT7,GSTP1
GGT7,GSTT1
GGT7,GSTT2
GGT7,GSTK1
GGT7,MGST1
GGT7,MGST2
GGT7,MGST3
GGT7,GSTT2B
GGT7,GSTO1
GGT7,GPX4
GGT7,GPX6
GGT7,GPX1
GGT7,GPX2
GGT7,GPX3
GGT7,GPX5
GGT7,GPX7
GGT7,GPX8
GGT7,TXNDC12
GGT7,ANPEP
GGT7,LAP3
GGT7,CHAC2
GGT7,CHAC1
GGT7,GGT6
GGT7,GGT1
GGT7,GGT7
GGT7,GGT5
GGT7,PRDX6
GGT5,BAAT
GGT5,GCLC
GGT5,GCLM
GGT5,GSR
GGT5,GSS
GGT5,LANCL1
GGT5,GSTO2
GGT5,GSTA5
GGT5,HPGDS
GGT5,GSTA1
GGT5,GSTA2
GGT5,GSTA3
GGT5,GSTA4
GGT5,GSTM1
GGT5,GSTM2
GGT5,GSTM3
GGT5,GSTM4
GGT5,GSTM5
GGT5,GSTP1
GGT5,GSTT1
GGT5,GSTT2
GGT5,GSTK1
GGT5,MGST1
GGT5,MGST2
GGT5,MGST3
GGT5,GSTT2B
GGT5,GSTO1
GGT5,GPX4
GGT5,GPX6
GGT5,GPX1
GGT5,GPX2
GGT5,GPX3
GGT5,GPX5
GGT5,GPX7
GGT5,GPX8
GGT5,TXNDC12
GGT5,ANPEP
GGT5,LAP3
GGT5,CHAC2
GGT5,CHAC1
GGT5,GGT6
GGT5,GGT1
GGT5,GGT7
GGT5,GGT5
GGT5,PRDX6
PCYT1A,CEPT1
PCYT1A,CHPT1
PCYT1A,CHKA
PCYT1A,CHKB
PCYT1A,PHOSPHO1
PCYT1B,CEPT1
PCYT1B,CHPT1
PCYT1B,CHKA
PCYT1B,CHKB
PCYT1B,PHOSPHO1
CEPT1,LCAT
CEPT1,PLA2G4B
CEPT1,PLAAT3
CEPT1,PLA2G4E
CEPT1,PLB1
CEPT1,PLA2G4F
CEPT1,PLA2G2D
CEPT1,PLA2G4D
CEPT1,PLA2G2E
CEPT1,PLA2G2C
CEPT1,PLA2G3
CEPT1,PLA2G1B
CEPT1,PLA2G2A
CEPT1,PLA2G4A
CEPT1,PLA2G5
CEPT1,PLA2G2F
CEPT1,PLA2G12A
CEPT1,PLA2G6
CEPT1,PLA2G10
CEPT1,PLA2G12B
CEPT1,PLA2G4C
CEPT1,JMJD7-PLA2G4B
CEPT1,PEMT
CEPT1,PLD4
CEPT1,PLD3
CEPT1,PLD1
CEPT1,PLD2
CEPT1,CEPT1
CEPT1,SELENOI
CEPT1,DGKK
CEPT1,DGKA
CEPT1,DGKB
CEPT1,DGKG
CEPT1,DGKH
CEPT1,DGKQ
CEPT1,DGKZ
CEPT1,DGKE
CEPT1,DGKD
CEPT1,DGKI
CEPT1,PLPP4
CEPT1,LPIN1
CEPT1,LPIN3
CEPT1,PLPP5
CEPT1,PLPP1
CEPT1,PLPP2
CEPT1,PLPP3
CEPT1,LPIN2
CEPT1,LPCAT3
CEPT1,MBOAT2
CEPT1,MBOAT1
CEPT1,LPCAT4
CEPT1,PISD
CEPT1,PCYT1A
CEPT1,PCYT1B
CEPT1,LPCAT2
CEPT1,LPCAT1
CEPT1,CHPT1
SELENOI,LPCAT3
SELENOI,MBOAT2
SELENOI,MBOAT1
SELENOI,LPCAT4
SELENOI,PISD
SELENOI,PEMT
SELENOI,PLPP1
SELENOI,PLPP2
SELENOI,PLPP3
SELENOI,CEPT1
SELENOI,CHPT1
SELENOI,PLA2G4B
SELENOI,PLAAT3
SELENOI,PLA2G4E
SELENOI,PLB1
SELENOI,PLA2G4F
SELENOI,PLA2G2D
SELENOI,PLA2G4D
SELENOI,PLA2G2E
SELENOI,PLA2G2C
SELENOI,PLA2G3
SELENOI,PLA2G1B
SELENOI,PLA2G2A
SELENOI,PLA2G4A
SELENOI,PLA2G5
SELENOI,PLA2G2F
SELENOI,PLA2G12A
SELENOI,PLA2G6
SELENOI,PLA2G10
SELENOI,PLA2G12B
SELENOI,PLA2G4C
SELENOI,JMJD7-PLA2G4B
SELENOI,PLD4
SELENOI,PLD3
SELENOI,PLD1
SELENOI,PLD2
CHPT1,LCAT
CHPT1,PLA2G4B
CHPT1,PLAAT3
CHPT1,PLA2G4E
CHPT1,PLB1
CHPT1,PLA2G4F
CHPT1,PLA2G2D
CHPT1,PLA2G4D
CHPT1,PLA2G2E
CHPT1,PLA2G2C
CHPT1,PLA2G3
CHPT1,PLA2G1B
CHPT1,PLA2G2A
CHPT1,PLA2G4A
CHPT1,PLA2G5
CHPT1,PLA2G2F
CHPT1,PLA2G12A
CHPT1,PLA2G6
CHPT1,PLA2G10
CHPT1,PLA2G12B
CHPT1,PLA2G4C
CHPT1,JMJD7-PLA2G4B
CHPT1,PEMT
CHPT1,PLD4
CHPT1,PLD3
CHPT1,PLD1
CHPT1,PLD2
CHPT1,CEPT1
CHPT1,SELENOI
CHPT1,DGKK
CHPT1,DGKA
CHPT1,DGKB
CHPT1,DGKG
CHPT1,DGKH
CHPT1,DGKQ
CHPT1,DGKZ
CHPT1,DGKE
CHPT1,DGKD
CHPT1,DGKI
CHPT1,PLPP4
CHPT1,LPIN1
CHPT1,LPIN3
CHPT1,PLPP5
CHPT1,PLPP1
CHPT1,PLPP2
CHPT1,PLPP3
CHPT1,LPIN2
CHPT1,PCYT1A
CHPT1,PCYT1B
CHPT1,LPCAT4
CHPT1,LPCAT2
CHPT1,LPCAT1
PCYT2,CEPT1
PCYT2,SELENOI
PCYT2,CHKA
PCYT2,CHKB
PCYT2,ETNK2
PCYT2,ETNK1
PCYT2,PHOSPHO1
PCYT2,ETNPPL
TXNRD2,SEPHS2
TXNRD2,SEPHS1
TXNRD2,SCLY
TXNRD2,CTH
TXNRD3,SEPHS2
TXNRD3,SEPHS1
TXNRD3,SCLY
TXNRD3,CTH
TXNRD1,SEPHS2
TXNRD1,SEPHS1
TXNRD1,SCLY
TXNRD1,CTH
SEPHS2,SCLY
SEPHS1,SCLY
MARS1,MTR
MARS1,CTH
MARS1,MTFMT
MARS2,MTR
MARS2,CTH
MARS2,MTFMT
PSTK,SEPSECS
SEPSECS,SEPHS2
SEPSECS,SEPHS1
SEPSECS,PSTK
ANPEP,GGT6
ANPEP,GGT1
ANPEP,GGT7
ANPEP,GGT5
ANPEP,NAT8B
ANPEP,NAT8
ANPEP,CHAC2
ANPEP,CHAC1
ANPEP,ANPEP
ANPEP,PREP
GPX6,ALOX15
GPX6,ALOX15B
GPX6,ALOX5
GPX1,ALOX15
GPX1,ALOX15B
GPX1,ALOX5
GPX2,ALOX15
GPX2,ALOX15B
GPX2,ALOX5
GPX3,ALOX15
GPX3,ALOX15B
GPX3,ALOX5
GPX5,ALOX15
GPX5,ALOX15B
GPX5,ALOX5
GPX7,ALOX15
GPX7,ALOX15B
GPX7,ALOX5
GPX8,ALOX15
GPX8,ALOX15B
GPX8,ALOX5
OPLAH,GGCT
OPLAH,GGT6
OPLAH,GGT1
OPLAH,GGT7
OPLAH,GGT5
OPLAH,GCLC
OPLAH,GCLM
OPLAH,CHAC2
OPLAH,CHAC1
GGCT,GGT6
GGCT,GGT1
GGCT,GGT7
GGCT,GGT5
GGCT,OPLAH
GGCT,GCLC
GGCT,GCLM
GGCT,ANPEP
GGCT,CHAC2
GGCT,CHAC1
NAT8B,LAP3
NAT8,LAP3
LANCL1,GPX4
LANCL1,GPX6
LANCL1,GPX1
LANCL1,GPX2
LANCL1,GPX3
LANCL1,GPX5
LANCL1,GPX7
LANCL1,GPX8
LANCL1,TXNDC12
LANCL1,GGT6
LANCL1,GGT1
LANCL1,GGT7
LANCL1,GGT5
LANCL1,PRDX6
GSTO2,GPX4
GSTO2,GPX6
GSTO2,GPX1
GSTO2,GPX2
GSTO2,GPX3
GSTO2,GPX5
GSTO2,GPX7
GSTO2,GPX8
GSTO2,TXNDC12
GSTO2,GGT6
GSTO2,GGT1
GSTO2,GGT7
GSTO2,GGT5
GSTO2,PRDX6
GSTO2,CYP1A1
GSTO2,CYP1A2
GSTO2,EPHX1
GSTO2,GSTO2
GSTO2,GSTA5
GSTO2,HPGDS
GSTO2,GSTA1
GSTO2,GSTA2
GSTO2,GSTA3
GSTO2,GSTA4
GSTO2,GSTM1
GSTO2,GSTM2
GSTO2,GSTM3
GSTO2,GSTM4
GSTO2,GSTM5
GSTO2,GSTP1
GSTO2,GSTT1
GSTO2,GSTT2
GSTO2,GSTK1
GSTO2,MGST1
GSTO2,MGST2
GSTO2,MGST3
GSTO2,GSTT2B
GSTO2,GSTO1
GSTO2,CYP2E1
GSTO2,CYP2A13
GSTO2,CYP3A4
GSTO2,CYP1B1
GSTO2,CYP2C9
GSTO2,ADH1A
GSTO2,ADH1B
GSTO2,ADH1C
GSTO2,ADH4
GSTO2,ADH5
GSTO2,ADH6
GSTO2,ADH7
GSTO2,ALDH3A1
GSTO2,ALDH3B1
GSTO2,ALDH3B2
GSTO2,AS3MT
GSTA5,GPX4
GSTA5,GPX6
GSTA5,GPX1
GSTA5,GPX2
GSTA5,GPX3
GSTA5,GPX5
GSTA5,GPX7
GSTA5,GPX8
GSTA5,TXNDC12
GSTA5,GGT6
GSTA5,GGT1
GSTA5,GGT7
GSTA5,GGT5
GSTA5,PRDX6
GSTA5,CYP1A1
GSTA5,CYP1A2
GSTA5,EPHX1
GSTA5,GSTO2
GSTA5,GSTA5
GSTA5,HPGDS
GSTA5,GSTA1
GSTA5,GSTA2
GSTA5,GSTA3
GSTA5,GSTA4
GSTA5,GSTM1
GSTA5,GSTM2
GSTA5,GSTM3
GSTA5,GSTM4
GSTA5,GSTM5
GSTA5,GSTP1
GSTA5,GSTT1
GSTA5,GSTT2
GSTA5,GSTK1
GSTA5,MGST1
GSTA5,MGST2
GSTA5,MGST3
GSTA5,GSTT2B
GSTA5,GSTO1
GSTA5,CYP2E1
GSTA5,CYP2A13
GSTA5,CYP3A4
GSTA5,CYP1B1
GSTA5,CYP2C9
GSTA5,ADH1A
GSTA5,ADH1B
GSTA5,ADH1C
GSTA5,ADH4
GSTA5,ADH5
GSTA5,ADH6
GSTA5,ADH7
GSTA5,ALDH3A1
GSTA5,ALDH3B1
GSTA5,ALDH3B2
GSTA5,AS3MT
HPGDS,GPX4
HPGDS,GPX6
HPGDS,GPX1
HPGDS,GPX2
HPGDS,GPX3
HPGDS,GPX5
HPGDS,GPX7
HPGDS,GPX8
HPGDS,TXNDC12
HPGDS,GGT6
HPGDS,GGT1
HPGDS,GGT7
HPGDS,GGT5
HPGDS,PRDX6
HPGDS,PRXL2B
HPGDS,CYP1A1
HPGDS,CYP1A2
HPGDS,EPHX1
HPGDS,GSTO2
HPGDS,GSTA5
HPGDS,HPGDS
HPGDS,GSTA1
HPGDS,GSTA2
HPGDS,GSTA3
HPGDS,GSTA4
HPGDS,GSTM1
HPGDS,GSTM2
HPGDS,GSTM3
HPGDS,GSTM4
HPGDS,GSTM5
HPGDS,GSTP1
HPGDS,GSTT1
HPGDS,GSTT2
HPGDS,GSTK1
HPGDS,MGST1
HPGDS,MGST2
HPGDS,MGST3
HPGDS,GSTT2B
HPGDS,GSTO1
HPGDS,CYP2E1
HPGDS,CYP2A13
HPGDS,CYP3A4
HPGDS,CYP1B1
HPGDS,CYP2C9
HPGDS,ADH1A
HPGDS,ADH1B
HPGDS,ADH1C
HPGDS,ADH4
HPGDS,ADH5
HPGDS,ADH6
HPGDS,ADH7
HPGDS,ALDH3A1
HPGDS,ALDH3B1
HPGDS,ALDH3B2
GSTA1,GPX4
GSTA1,GPX6
GSTA1,GPX1
GSTA1,GPX2
GSTA1,GPX3
GSTA1,GPX5
GSTA1,GPX7
GSTA1,GPX8
GSTA1,TXNDC12
GSTA1,GGT6
GSTA1,GGT1
GSTA1,GGT7
GSTA1,GGT5
GSTA1,PRDX6
GSTA1,CYP1A1
GSTA1,CYP1A2
GSTA1,EPHX1
GSTA1,GSTO2
GSTA1,GSTA5
GSTA1,HPGDS
GSTA1,GSTA1
GSTA1,GSTA2
GSTA1,GSTA3
GSTA1,GSTA4
GSTA1,GSTM1
GSTA1,GSTM2
GSTA1,GSTM3
GSTA1,GSTM4
GSTA1,GSTM5
GSTA1,GSTP1
GSTA1,GSTT1
GSTA1,GSTT2
GSTA1,GSTK1
GSTA1,MGST1
GSTA1,MGST2
GSTA1,MGST3
GSTA1,GSTT2B
GSTA1,GSTO1
GSTA1,CYP2E1
GSTA1,CYP2A13
GSTA1,CYP3A4
GSTA1,CYP1B1
GSTA1,CYP2C9
GSTA1,ADH1A
GSTA1,ADH1B
GSTA1,ADH1C
GSTA1,ADH4
GSTA1,ADH5
GSTA1,ADH6
GSTA1,ADH7
GSTA1,ALDH3A1
GSTA1,ALDH3B1
GSTA1,ALDH3B2
GSTA1,AS3MT
GSTA2,GPX4
GSTA2,GPX6
GSTA2,GPX1
GSTA2,GPX2
GSTA2,GPX3
GSTA2,GPX5
GSTA2,GPX7
GSTA2,GPX8
GSTA2,TXNDC12
GSTA2,GGT6
GSTA2,GGT1
GSTA2,GGT7
GSTA2,GGT5
GSTA2,PRDX6
GSTA2,CYP1A1
GSTA2,CYP1A2
GSTA2,EPHX1
GSTA2,GSTO2
GSTA2,GSTA5
GSTA2,HPGDS
GSTA2,GSTA1
GSTA2,GSTA2
GSTA2,GSTA3
GSTA2,GSTA4
GSTA2,GSTM1
GSTA2,GSTM2
GSTA2,GSTM3
GSTA2,GSTM4
GSTA2,GSTM5
GSTA2,GSTP1
GSTA2,GSTT1
GSTA2,GSTT2
GSTA2,GSTK1
GSTA2,MGST1
GSTA2,MGST2
GSTA2,MGST3
GSTA2,GSTT2B
GSTA2,GSTO1
GSTA2,CYP2E1
GSTA2,CYP2A13
GSTA2,CYP3A4
GSTA2,CYP1B1
GSTA2,CYP2C9
GSTA2,ADH1A
GSTA2,ADH1B
GSTA2,ADH1C
GSTA2,ADH4
GSTA2,ADH5
GSTA2,ADH6
GSTA2,ADH7
GSTA2,ALDH3A1
GSTA2,ALDH3B1
GSTA2,ALDH3B2
GSTA2,AS3MT
GSTA3,GPX4
GSTA3,GPX6
GSTA3,GPX1
GSTA3,GPX2
GSTA3,GPX3
GSTA3,GPX5
GSTA3,GPX7
GSTA3,GPX8
GSTA3,TXNDC12
GSTA3,GGT6
GSTA3,GGT1
GSTA3,GGT7
GSTA3,GGT5
GSTA3,PRDX6
GSTA3,CYP1A1
GSTA3,CYP1A2
GSTA3,EPHX1
GSTA3,GSTO2
GSTA3,GSTA5
GSTA3,HPGDS
GSTA3,GSTA1
GSTA3,GSTA2
GSTA3,GSTA3
GSTA3,GSTA4
GSTA3,GSTM1
GSTA3,GSTM2
GSTA3,GSTM3
GSTA3,GSTM4
GSTA3,GSTM5
GSTA3,GSTP1
GSTA3,GSTT1
GSTA3,GSTT2
GSTA3,GSTK1
GSTA3,MGST1
GSTA3,MGST2
GSTA3,MGST3
GSTA3,GSTT2B
GSTA3,GSTO1
GSTA3,CYP2E1
GSTA3,CYP2A13
GSTA3,CYP3A4
GSTA3,CYP1B1
GSTA3,CYP2C9
GSTA3,ADH1A
GSTA3,ADH1B
GSTA3,ADH1C
GSTA3,ADH4
GSTA3,ADH5
GSTA3,ADH6
GSTA3,ADH7
GSTA3,ALDH3A1
GSTA3,ALDH3B1
GSTA3,ALDH3B2
GSTA3,AS3MT
GSTA4,GPX4
GSTA4,GPX6
GSTA4,GPX1
GSTA4,GPX2
GSTA4,GPX3
GSTA4,GPX5
GSTA4,GPX7
GSTA4,GPX8
GSTA4,TXNDC12
GSTA4,GGT6
GSTA4,GGT1
GSTA4,GGT7
GSTA4,GGT5
GSTA4,PRDX6
GSTA4,CYP1A1
GSTA4,CYP1A2
GSTA4,EPHX1
GSTA4,GSTO2
GSTA4,GSTA5
GSTA4,HPGDS
GSTA4,GSTA1
GSTA4,GSTA2
GSTA4,GSTA3
GSTA4,GSTA4
GSTA4,GSTM1
GSTA4,GSTM2
GSTA4,GSTM3
GSTA4,GSTM4
GSTA4,GSTM5
GSTA4,GSTP1
GSTA4,GSTT1
GSTA4,GSTT2
GSTA4,GSTK1
GSTA4,MGST1
GSTA4,MGST2
GSTA4,MGST3
GSTA4,GSTT2B
GSTA4,GSTO1
GSTA4,CYP2E1
GSTA4,CYP2A13
GSTA4,CYP3A4
GSTA4,CYP1B1
GSTA4,CYP2C9
GSTA4,ADH1A
GSTA4,ADH1B
GSTA4,ADH1C
GSTA4,ADH4
GSTA4,ADH5
GSTA4,ADH6
GSTA4,ADH7
GSTA4,ALDH3A1
GSTA4,ALDH3B1
GSTA4,ALDH3B2
GSTA4,AS3MT
GSTM1,GPX4
GSTM1,GPX6
GSTM1,GPX1
GSTM1,GPX2
GSTM1,GPX3
GSTM1,GPX5
GSTM1,GPX7
GSTM1,GPX8
GSTM1,TXNDC12
GSTM1,GGT6
GSTM1,GGT1
GSTM1,GGT7
GSTM1,GGT5
GSTM1,PRDX6
GSTM1,CYP1A1
GSTM1,CYP1A2
GSTM1,EPHX1
GSTM1,GSTO2
GSTM1,GSTA5
GSTM1,HPGDS
GSTM1,GSTA1
GSTM1,GSTA2
GSTM1,GSTA3
GSTM1,GSTA4
GSTM1,GSTM1
GSTM1,GSTM2
GSTM1,GSTM3
GSTM1,GSTM4
GSTM1,GSTM5
GSTM1,GSTP1
GSTM1,GSTT1
GSTM1,GSTT2
GSTM1,GSTK1
GSTM1,MGST1
GSTM1,MGST2
GSTM1,MGST3
GSTM1,GSTT2B
GSTM1,GSTO1
GSTM1,CYP2E1
GSTM1,CYP2A13
GSTM1,CYP3A4
GSTM1,CYP1B1
GSTM1,CYP2C9
GSTM1,ADH1A
GSTM1,ADH1B
GSTM1,ADH1C
GSTM1,ADH4
GSTM1,ADH5
GSTM1,ADH6
GSTM1,ADH7
GSTM1,ALDH3A1
GSTM1,ALDH3B1
GSTM1,ALDH3B2
GSTM1,AS3MT
GSTM2,GPX4
GSTM2,GPX6
GSTM2,GPX1
GSTM2,GPX2
GSTM2,GPX3
GSTM2,GPX5
GSTM2,GPX7
GSTM2,GPX8
GSTM2,TXNDC12
GSTM2,GGT6
GSTM2,GGT1
GSTM2,GGT7
GSTM2,GGT5
GSTM2,PRDX6
GSTM2,CYP1A1
GSTM2,CYP1A2
GSTM2,EPHX1
GSTM2,GSTO2
GSTM2,GSTA5
GSTM2,HPGDS
GSTM2,GSTA1
GSTM2,GSTA2
GSTM2,GSTA3
GSTM2,GSTA4
GSTM2,GSTM1
GSTM2,GSTM2
GSTM2,GSTM3
GSTM2,GSTM4
GSTM2,GSTM5
GSTM2,GSTP1
GSTM2,GSTT1
GSTM2,GSTT2
GSTM2,GSTK1
GSTM2,MGST1
GSTM2,MGST2
GSTM2,MGST3
GSTM2,GSTT2B
GSTM2,GSTO1
GSTM2,CYP2E1
GSTM2,CYP2A13
GSTM2,CYP3A4
GSTM2,CYP1B1
GSTM2,CYP2C9
GSTM2,ADH1A
GSTM2,ADH1B
GSTM2,ADH1C
GSTM2,ADH4
GSTM2,ADH5
GSTM2,ADH6
GSTM2,ADH7
GSTM2,ALDH3A1
GSTM2,ALDH3B1
GSTM2,ALDH3B2
GSTM2,AS3MT
GSTM3,GPX4
GSTM3,GPX6
GSTM3,GPX1
GSTM3,GPX2
GSTM3,GPX3
GSTM3,GPX5
GSTM3,GPX7
GSTM3,GPX8
GSTM3,TXNDC12
GSTM3,GGT6
GSTM3,GGT1
GSTM3,GGT7
GSTM3,GGT5
GSTM3,PRDX6
GSTM3,CYP1A1
GSTM3,CYP1A2
GSTM3,EPHX1
GSTM3,GSTO2
GSTM3,GSTA5
GSTM3,HPGDS
GSTM3,GSTA1
GSTM3,GSTA2
GSTM3,GSTA3
GSTM3,GSTA4
GSTM3,GSTM1
GSTM3,GSTM2
GSTM3,GSTM3
GSTM3,GSTM4
GSTM3,GSTM5
GSTM3,GSTP1
GSTM3,GSTT1
GSTM3,GSTT2
GSTM3,GSTK1
GSTM3,MGST1
GSTM3,MGST2
GSTM3,MGST3
GSTM3,GSTT2B
GSTM3,GSTO1
GSTM3,CYP2E1
GSTM3,CYP2A13
GSTM3,CYP3A4
GSTM3,CYP1B1
GSTM3,CYP2C9
GSTM3,ADH1A
GSTM3,ADH1B
GSTM3,ADH1C
GSTM3,ADH4
GSTM3,ADH5
GSTM3,ADH6
GSTM3,ADH7
GSTM3,ALDH3A1
GSTM3,ALDH3B1
GSTM3,ALDH3B2
GSTM3,AS3MT
GSTM4,GPX4
GSTM4,GPX6
GSTM4,GPX1
GSTM4,GPX2
GSTM4,GPX3
GSTM4,GPX5
GSTM4,GPX7
GSTM4,GPX8
GSTM4,TXNDC12
GSTM4,GGT6
GSTM4,GGT1
GSTM4,GGT7
GSTM4,GGT5
GSTM4,PRDX6
GSTM4,CYP1A1
GSTM4,CYP1A2
GSTM4,EPHX1
GSTM4,GSTO2
GSTM4,GSTA5
GSTM4,HPGDS
GSTM4,GSTA1
GSTM4,GSTA2
