source,target
IL6,HSPB2
KCNA2,HSPB2
KCNA3,HSPB2
MTNR1B,HSPB2
MYCN,HSPB2
NPY6R,HSPB2
PIK3CG,HSPB2
PKD1,HSPB2
PKD3,HSPB2
PPP2R4,HSPB2
PRKCB,HSPB2
PRKD1,HSPB2
MAPK1,HSPB2
MAPK10,HSPB2
PTK2,HSPB2
RPS6KA3,HSPB2
SAFB,HSPB2
SRC,HSPB2
STAT3,HSPB2
TGFB1,HSPB2
TNF,HSPB2
VEGFA,HSPB2
P4HA2,HSPB2
MAPKAPK2,HSPB2
HEXIM1,HSPB2
AKAP2,HSPB2
ABLIM3,HSPB2
POP5,HSPB2
MIR17,HSPB2
ABL1,HSP90AA1
AHR,HSP90AA1
AKT1,HSP90AA1
APAF1,HSP90AA1
APOB,HSP90AA1
ARNT,HSP90AA1
ATP5E,HSP90AA1
BCL2,HSP90AA1
BLM,HSP90AA1
BRAF,HSP90AA1
CALM1,HSP90AA1
CALM3,HSP90AA1
CALR,HSP90AA1
RUNX1,HSP90AA1
RUNX1T1,HSP90AA1
CBL,HSP90AA1
CD14,HSP90AA1
CD79A,HSP90AA1
CDK1,HSP90AA1
CDK2,HSP90AA1
CDK4,HSP90AA1
CDK6,HSP90AA1
CFTR,HSP90AA1
AKR1C4,HSP90AA1
CHEK1,HSP90AA1
CHUK,HSP90AA1
MAP3K8,HSP90AA1
CREBBP,HSP90AA1
CRYGD,HSP90AA1
CS,HSP90AA1
DAPK1,HSP90AA1
DNAH8,HSP90AA1
DNMT1,HSP90AA1
E2F1,HSP90AA1
EGFR,HSP90AA1
EPHA2,HSP90AA1
EP300,HSP90AA1
ERBB2,HSP90AA1
ESR1,HSP90AA1
FKBP4,HSP90AA1
FKBP5,HSP90AA1
FLT3,HSP90AA1
SFN,HSP90AA1
NR3C1,HSP90AA1
GYPA,HSP90AA1
HDAC1,HSP90AA1
HIF1A,HSP90AA1
HSF1,HSP90AA1
HSPA4,HSP90AA1
HSPA5,HSP90AA1
HSPA8,HSP90AA1
HSP90AB1,HSP90AA1
DNAJB1,HSP90AA1
IL6,HSP90AA1
JAK3,HSP90AA1
MAPT,HSP90AA1
MYC,HSP90AA1
MYD88,HSP90AA1
PDK1,HSP90AA1
MAPK8,HSP90AA1
PRL,HSP90AA1
RAF1,HSP90AA1
S100A1,HSP90AA1
STAT5B,HSP90AA1
TERT,HSP90AA1
TP53,HSP90AA1
TPT1,HSP90AA1
DNAJC7,HSP90AA1
NCOA1,HSP90AA1
RIPK1,HSP90AA1
RAB11A,HSP90AA1
HDAC6,HSP90AA1
STUB1,HSP90AA1
AHSA1,HSP90AA1
NUDC,HSP90AA1
CBX1,HSP90AA1
STIP1,HSP90AA1
CDC37,HSP90AA1
CCDC91,HSP90AA1
UTP6,HSP90AA1
CPEB1,HSP90AA1
PINK1,HSP90AA1
WNK2,HSP90AA1
ALOX12,HSP90AA2
ANXA2,HSP90AA2
APOE,HSP90AA2
CRHR1,HSP90AA2
EPHA2,HSP90AA2
GAPDH,HSP90AA2
NR3C1,HSP90AA2
GRP,HSP90AA2
HSF1,HSP90AA2
HSPA4,HSP90AA2
HSPA7,HSP90AA2
HSP90AA1,HSP90AA2
DNAJB1,HSP90AA2
IL10,HSP90AA2
MYC,HSP90AA2
NFKB1,HSP90AA2
ST13,HSP90AA2
STAT1,HSP90AA2
PTGES3,HSP90AA2
SETD8P1,HSP90AA2
PRIMA1,HSP90AA2
ABL1,HSP90AB1
ACTB,HSP90AB1
ADRBK1,HSP90AB1
ADRBK2,HSP90AB1
JAG1,HSP90AB1
AHR,HSP90AB1
AKT1,HSP90AB1
ALK,HSP90AB1
SLC25A5,HSP90AB1
APAF1,HSP90AB1
AIRE,HSP90AB1
APEX1,HSP90AB1
BIRC2,HSP90AB1
XIAP,HSP90AB1
KLK3,HSP90AB1
AR,HSP90AB1
ARNT,HSP90AB1
ATP5E,HSP90AB1
BAG1,HSP90AB1
BCL2,HSP90AB1
BCL6,HSP90AB1
BCR,HSP90AB1
BFSP1,HSP90AB1
CALM3,HSP90AB1
CALR,HSP90AB1
CAST,HSP90AB1
CAPZB,HSP90AB1
CAV1,HSP90AB1
RUNX1,HSP90AB1
RUNX1T1,HSP90AB1
CD14,HSP90AB1
CD40,HSP90AB1
CDK1,HSP90AB1
CDK2,HSP90AB1
CDK4,HSP90AB1
CEBPB,HSP90AB1
CFTR,HSP90AB1
CHEK1,HSP90AB1
CHUK,HSP90AB1
CLU,HSP90AB1
CNN1,HSP90AB1
COL11A2,HSP90AB1
CS,HSP90AB1
CSNK1G2,HSP90AB1
CSNK2A1,HSP90AB1
CYP2E1,HSP90AB1
DHFR,HSP90AB1
DNAH8,HSP90AB1
DNMT1,HSP90AB1
DSG1,HSP90AB1
DSP,HSP90AB1
ECHS1,HSP90AB1
EGF,HSP90AB1
EGFR,HSP90AB1
EP300,HSP90AB1
EPHB2,HSP90AB1
EPRS,HSP90AB1
ERBB2,HSP90AB1
ERG,HSP90AB1
ESR1,HSP90AB1
ESR2,HSP90AB1
EZH2,HSP90AB1
FANCA,HSP90AB1
FES,HSP90AB1
FGF1,HSP90AB1
FGR,HSP90AB1
FKBP4,HSP90AB1
FKBP5,HSP90AB1
FLT4,HSP90AB1
FMOD,HSP90AB1
GABPA,HSP90AB1
GAPDH,HSP90AB1
GDNF,HSP90AB1
GFER,HSP90AB1
GLB1,HSP90AB1
NR3C1,HSP90AB1
GYPA,HSP90AB1
HDAC1,HSP90AB1
HGF,HSP90AB1
HIF1A,HSP90AB1
HMBS,HSP90AB1
HMOX1,HSP90AB1
AGFG1,HSP90AB1
HRG,HSP90AB1
HSF1,HSP90AB1
HSF4,HSP90AB1
HSPA1A,HSP90AB1
HSPA4,HSP90AB1
HSPA5,HSP90AB1
HSPA8,HSP90AB1
HSPA9,HSP90AB1
HSPB1,HSP90AB1
HSPB2,HSP90AB1
HSP90AA1,HSP90AB1
HSP90AA2,HSP90AB1
IBSP,HSP90AB1
IFNA1,HSP90AB1
IFNG,HSP90AB1
IL1B,HSP90AB1
IL2,HSP90AB1
IL6,HSP90AB1
IL10,HSP90AB1
INS,HSP90AB1
ITIH4,HSP90AB1
KDR,HSP90AB1
LBR,HSP90AB1
MAP3K1,HSP90AB1
MAP3K5,HSP90AB1
MLLT3,HSP90AB1
NR3C2,HSP90AB1
NFKB1,HSP90AB1
NOS3,HSP90AB1
PTGER1,HSP90AB1
PTK2,HSP90AB1
ROS1,HSP90AB1
S100A1,HSP90AB1
S100A6,HSP90AB1
SRC,HSP90AB1
SST,HSP90AB1
ST13,HSP90AB1
STAT1,HSP90AB1
TNF,HSP90AB1
TNFRSF1A,HSP90AB1
TPT1,HSP90AB1
HSP90B1,HSP90AB1
TTC1,HSP90AB1
VDR,HSP90AB1
VEGFA,HSP90AB1
AIP,HSP90AB1
NPEPPS,HSP90AB1
BAG3,HSP90AB1
UBE3C,HSP90AB1
HDAC9,HSP90AB1
HDAC6,HSP90AB1
TRAP1,HSP90AB1
STUB1,HSP90AB1
AHSA1,HSP90AB1
PTGES3,HSP90AB1
SUGT1,HSP90AB1
STIP1,HSP90AB1
CDC37,HSP90AB1
NUP62,HSP90AB1
ATP2C1,HSP90AB1
TRIM62,HSP90AB1
NKRF,HSP90AB1
PINK1,HSP90AB1
BIRC7,HSP90AB1
EGLN3,HSP90AB1
IRAK1BP1,HSP90AB1
COMMD1,HSP90AB1
AGRN,HSP90AB1
ACADS,HSPD1
ACTB,HSPD1
ALB,HSPD1
ALOX5AP,HSPD1
SLC25A4,HSPD1
APC,HSPD1
ATP5E,HSPD1
B2M,HSPD1
BAD,HSPD1
BAG1,HSPD1
BAK1,HSPD1
BAX,HSPD1
BCL2,HSPD1
BCL2L1,HSPD1
CALM3,HSPD1
CAT,HSPD1
RUNX3,HSPD1
CD4,HSPD1
CD14,HSPD1
CD34,HSPD1
CD79A,HSPD1
CDH15,HSPD1
CDKN2A,HSPD1
CHUK,HSPD1
CCR7,HSPD1
COX6C,HSPD1
CRABP1,HSPD1
CRP,HSPD1
CS,HSPD1
CTNNB1,HSPD1
DHFR,HSPD1
DPP4,HSPD1
EDNRB,HSPD1
ESR2,HSPD1
FCN2,HSPD1
GAD1,HSPD1
GAPDH,HSPD1
PDIA3,HSPD1
GSR,HSPD1
HDAC1,HSPD1
HDLBP,HSPD1
HLA-DRB4,HSPD1
HLA-E,HSPD1
HSF1,HSPD1
HSPA1A,HSPD1
HSPA4,HSPD1
HSPA8,HSPD1
HSPA9,HSPD1
HSPB1,HSPD1
HSP90AA1,HSPD1
HSP90AB1,HSPD1
HSPE1,HSPD1
IFNG,HSPD1
IGFBP7,HSPD1
IL1B,HSPD1
IL4,HSPD1
IL6,HSPD1
IL10,HSPD1
INS,HSPD1
LTF,HSPD1
MYB,HSPD1
MYC,HSPD1
NFKB1,HSPD1
RELA,HSPD1
TGFB1,HSPD1
TLR4,HSPD1
TNF,HSPD1
CXCR4,HSPD1
HSPH1,HSPD1
GOLPH3,HSPD1
WNK1,HSPD1
FSD1,HSPD1
MIR206,HSPD1
ATP5E,HSPE1
CALM3,HSPE1
CISH,HSPE1
GAPDH,HSPE1
HSPD1,HSPE1
POTEM,HSPE1
ANK2,DNAJB1
ATP5E,DNAJB1
BAX,DNAJB1
COL5A1,DNAJB1
DNAH8,DNAJB1
EEF1A1,DNAJB1
EGF,DNAJB1
ELANE,DNAJB1
HTT,DNAJB1
HSF1,DNAJB1
DNAJA1,DNAJB1
HSPA4,DNAJB1
HSPA5,DNAJB1
HSPA8,DNAJB1
HSP90AA1,DNAJB1
HSP90AA2,DNAJB1
HSP90AB1,DNAJB1
NFE2L2,DNAJB1
MAPK1,DNAJB1
S100B,DNAJB1
TGFB1,DNAJB1
BAG4,DNAJB1
CEBPZ,DNAJB1
STUB1,DNAJB1
CBX1,DNAJB1
HSPB8,DNAJB1
HHIP,DNAJB1
HSPBAP1,DNAJB1
C11orf31,DNAJB1
ADCYAP1,HSPG2
ADORA1,HSPG2
ADRA1D,HSPG2
ADRB2,HSPG2
AGTR1,HSPG2
AKT1,HSPG2
ANGPT1,HSPG2
APOA1,HSPG2
APOE,HSPG2
FAS,HSPG2
FASLG,HSPG2
ARHGAP1,HSPG2
ARHGAP6,HSPG2
AVP,HSPG2
BCR,HSPG2
C5AR1,HSPG2
CA4,HSPG2
DDR1,HSPG2
CALCA,HSPG2
CALM2,HSPG2
CALM3,HSPG2
CAPZB,HSPG2
CASR,HSPG2
CAT,HSPG2
CCK,HSPG2
CD4,HSPG2
CD8A,HSPG2
CD19,HSPG2
CD40,HSPG2
CD40LG,HSPG2
CHRM1,HSPG2
CHRM3,HSPG2
CCR1,HSPG2
CNN1,HSPG2
COL1A1,HSPG2
COL4A1,HSPG2
CRYAB,HSPG2
CSF1,HSPG2
DPP4,HSPG2
ECE1,HSPG2
S1PR3,HSPG2
EDN1,HSPG2
EDN3,HSPG2
EDNRA,HSPG2
EGF,HSPG2
EGFR,HSPG2
ELANE,HSPG2
EP300,HSPG2
EPHA4,HSPG2
EPHB2,HSPG2
EPO,HSPG2
ERBB2,HSPG2
F2,HSPG2
FCGR2A,HSPG2
FCN2,HSPG2
GPC4,HSPG2
FGF2,HSPG2
FGF7,HSPG2
FLT1,HSPG2
FOLR2,HSPG2
FPR1,HSPG2
GAST,HSPG2
MSTN,HSPG2
GNAO1,HSPG2
GNAQ,HSPG2
GNRH1,HSPG2
GNRHR,HSPG2
GRK4,HSPG2
GRP,HSPG2
GSN,HSPG2
HBB,HSPG2
HGF,HSPG2
HLA-C,HSPG2
IFNA1,HSPG2
IGF1,HSPG2
IL1A,HSPG2
IL1B,HSPG2
IL4R,HSPG2
IL8,HSPG2
CXCL10,HSPG2
INS,HSPG2
IRF6,HSPG2
IRS1,HSPG2
KCNQ3,HSPG2
KNG1,HSPG2
LCP2,HSPG2
LPA,HSPG2
LTF,HSPG2
LTK,HSPG2
MARCKS,HSPG2
MUC7,HSPG2
NOS1,HSPG2
NTS,HSPG2
OXTR,HSPG2
PBX2,HSPG2
PIK3CB,HSPG2
PIK3CG,HSPG2
PLA2G2A,HSPG2
PLCG1,HSPG2
PLD2,HSPG2
PLEK,HSPG2
PRKAR1A,HSPG2
PRKCA,HSPG2
MAPK1,HSPG2
MAP2K1,HSPG2
PSEN1,HSPG2
PTEN,HSPG2
PTH,HSPG2
PTHLH,HSPG2
RGS4,HSPG2
SCT,HSPG2
CCL15,HSPG2
SDC2,HSPG2
SRC,HSPG2
STC1,HSPG2
SYK,HSPG2
SYT1,HSPG2
TGFB1,HSPG2
TNF,HSPG2
TRH,HSPG2
TNFSF4,HSPG2
TNFRSF4,HSPG2
TYRP1,HSPG2
VEGFA,HSPG2
TRPV1,HSPG2
MBTPS1,HSPG2
SUCLG1,HSPG2
SUCLA2,HSPG2
LPAR2,HSPG2
SLC9A3R2,HSPG2
SLC9A3R1,HSPG2
KIAA0101,HSPG2
RAPGEF3,HSPG2
TUSC2,HSPG2
PLCB1,HSPG2
GTPBP4,HSPG2
SNORD51,HSPG2
IGHD4-11,HSPG2
DLL1,HSPG2
DYT10,HSPG2
GP6,HSPG2
GNG13,HSPG2
RXFP1,HSPG2
P2RY12,HSPG2
PROK1,HSPG2
RERG,HSPG2
NLRP3,HSPG2
GPRC6A,HSPG2
IL4I1,HSPG2
VN1R17P,HSPG2
CISD2,HSPG2
TFP1,HSPG2
ATRX,NDST1
DNMT1,NDST1
DNMT3A,NDST1
DNMT3B,NDST1
EXT1,NDST1
EXT2,NDST1
FLT3,NDST1
FLT3LG,NDST1
FOS,NDST1
HDAC2,NDST1
MEIS1,NDST1
MRE11A,NDST1
NBN,NDST1
RAD50,NDST1
CHEK1,HTC2
FGFR3,HTC2
GRN,HTC2
CTAA1,HTN1
FAP,HTN1
GCGR,HTN1
GP1BA,HTN1
HBB,HTN3
HSPA8,HTN3
HTN1,HTN3
MMP10,HTN3
STATH,HTN3
ACACA,HTR1A
ACHE,HTR1A
ADRA1D,HTR1A
ADRA1B,HTR1A
APP,HTR1A
ARRB1,HTR1A
CALM1,HTR1A
CAMP,HTR1A
CRH,HTR1A
DRD2,HTR1A
EEF1B2P2,HTR1A
FDX1,HTR1A
GNAO1,HTR1A
GNAS,HTR1A
MCHR1,HTR1A
GRK4,HTR1A
GSK3B,HTR1A
HTR1D,HTR1A
MTNR1B,HTR1A
REST,HTR1A
DEAF1,HTR1A
DDHD2,HTR1A
FEV,HTR1A
CC2D1A,HTR1A
HES5,HTR1A
ADCY3,HTR1B
ADRA2A,HTR1B
ADRA2C,HTR1B
ALDH2,HTR1B
DBH,HTR1B
DLG4,HTR1B
HTR1A,HTR1B
HTR1D,HTR1B
LEP,HTR1B
HTR1A,HTR1D
HTR1B,HTR1D
HTR2A,HTR1D
LRPAP1,HTR1E
RERG,HTR1E
ADRA1D,HTR1F
BDNF,HTR1F
CALM3,HTR1F
CRP,HTR1F
EPO,HTR1F
NRG1,HTR1F
HTR1E,HTR1F
TGFB1,HTR1F
TIMP1,HTR1F
RERG,HTR1F
ACHE,HTR2A
ADCY3,HTR2A
ADORA2A,HTR2A
ADRA1D,HTR2A
ADRA2A,HTR2A
ADRA2C,HTR2A
XIAP,HTR2A
FAS,HTR2A
FASLG,HTR2A
SERPINA6,HTR2A
CRYAB,HTR2A
DLG4,HTR2A
DRD2,HTR2A
DRD3,HTR2A
DRD4,HTR2A
EPHB1,HTR2A
GRK4,HTR2A
GRIA1,HTR2A
GRM2,HTR2A
NRG1,HTR2A
HTR1A,HTR2A
HTR1F,HTR2A
SP1,HTR2A
IRAK1BP1,HTR2A
ADRA1D,HTR2B
ENO2,HTR2B
HTR1B,HTR2B
HTR2A,HTR2B
SLC6A4,HTR2B
P4HA2,HTR2B
MOXD1,HTR2B
ADRA1D,HTR2C
CRYAB,HTR2C
DLG4,HTR2C
DRD2,HTR2C
ETV3,HTR2C
HBB,HTR2C
HRH1,HTR2C
HTR1A,HTR2C
HTR2A,HTR2C
HTR2B,HTR2C
IL17A,HTR2C
CHRNA4,HTR3A
GLRB,HTR3A
HTR2A,HTR3A
LBR,HTR3A
AGER,HTR4
ERBB4,HTR4
S100A10,HTR4
AKT1,HTR5A
AMFR,HTR5A
CAMK2G,HTR5A
HMMR,HTR5A
HP,HTR5A
MAP2K3,HTR5A
HTR1A,HTR6
HTR2B,HTR6
HTR2C,HTR6
ADCY3,HTR7
CHRNA2,HTR7
CYP2E1,HTR7
CYP3A4,HTR7
GFRA2,HTR7
GRK4,HTR7
GRIA4,HTR7
HTR1A,HTR7
LRP5,HTR7
APEX1,HUS1
ATR,HUS1
CHEK1,HUS1
FEN1,HUS1
FHIT,HUS1
GLI1,HUS1
HDAC1,HUS1
RAD1,HUS1
RAD17,HUS1
TP53BP1,HUS1
DNAJC7,HUS1
VPRBP,HUS1
COPS5,HUS1
CLSPN,HUS1
AKT1,TNC
ANXA2,TNC
FAS,TNC
AR,TNC
RHOA,TNC
BMP7,TNC
BMPR2,TNC
CA2,TNC
CALM1,TNC
CALM2,TNC
CALM3,TNC
CD2,TNC
CD44,TNC
CEL,TNC
COL1A1,TNC
COL3A1,TNC
COL5A1,TNC
COL6A3,TNC
COX8A,TNC
NCAN,TNC
CTGF,TNC
CTNNB1,TNC
DEFB1,TNC
DUSP9,TNC
EGF,TNC
EGFR,TNC
ETV2,TNC
F11,TNC
FAP,TNC
FBN2,TNC
FCN2,TNC
FGF2,TNC
FND,TNC
FUT1,TNC
FYN,TNC
HGF,TNC
HIF1A,TNC
IFNG,TNC
IGF1,TNC
RBPJ,TNC
IL1A,TNC
IL1B,TNC
IL4,TNC
IL8,TNC
IL10,TNC
IL13,TNC
LIF,TNC
LIMK1,TNC
MMP9,TNC
MMP19,TNC
MYO1B,TNC
NCK1,TNC
NOTCH1,TNC
NOTCH2,TNC
P4HB,TNC
PRDX1,TNC
PLG,TNC
MAPK1,TNC
PTK2,TNC
PTPN11,TNC
ROCK1,TNC
SDC4,TNC
ADAM17,TNC
TGFB1,TNC
TGFB2,TNC
CLEC3B,TNC
TNF,TNC
TNNC1,TNC
TNNI2,TNC
VCL,TNC
VEGFA,TNC
P4HA2,TNC
ANGPTL7,TNC
DYT10,TNC
PRX,TNC
LGALS16,TNC
MIR335,TNC
EGR1,HYAL1
ESR1,HYAL1
HAS1,HYAL1
IL17A,HYAL1
TGFB1,HYAL1
ACTG1,IAPP
ADCY3,IAPP
ADD3,IAPP
ADM,IAPP
BIRC2,IAPP
XIAP,IAPP
APP,IAPP
FASLG,IAPP
BCL2L1,IAPP
BID,IAPP
CALCA,IAPP
CAT,IAPP
CD40LG,IAPP
CMA1,IAPP
COX6C,IAPP
EEF1B2P2,IAPP
EGFR,IAPP
EXTL3,IAPP
F2,IAPP
FGF2,IAPP
GCG,IAPP
GLUD1,IAPP
GSPT1,IAPP
HRAS,IAPP
IGF1,IAPP
INS,IAPP
PDX1,IAPP
JUND,IAPP
LBR,IAPP
MITF,IAPP
PAX4,IAPP
SST,IAPP
SSTR2,IAPP
SYP,IAPP
VIP,IAPP
RNF41,IAPP
UPF2,IAPP
DNMT3L,IAPP
DIABLO,IAPP
APOBEC3G,IAPP
WNK1,IAPP
APOBEC3A,IAPP
POTEM,IAPP
ZGLP1,IAPP
CAD,IARS
CARS,IARS
EPRS,IARS
GAB1,IARS
GARS,IARS
GRB2,IARS
IGF1,IARS
IL6,IARS
INS,IARS
JUND,IARS
IBD3,IBD2
APP,IBSP
B2M,IBSP
BMP2,IBSP
BMP7,IBSP
CASP1,IBSP
RUNX2,IBSP
COL13A1,IBSP
DMP1,IBSP
EXT1,IBSP
F8,IBSP
FCN2,IBSP
FGF2,IBSP
FOSL2,IBSP
GSM1,IBSP
HBA1,IBSP
HSP90AB1,IBSP
IFNA1,IBSP
IGF1,IBSP
JUN,IBSP
JUND,IBSP
COX2,IBSP
NGF,IBSP
PTH,IBSP
PTHLH,IBSP
TNF,IBSP
WNT11,IBSP
AKAP2,IBSP
TWISTNB,IBSP
ABCA1,ICAM1
ABL1,ICAM1
ACPP,ICAM1
ACTB,ICAM1
ACVR1B,ICAM1
ADORA2A,ICAM1
PARP1,ICAM1
ADRA1D,ICAM1
JAG1,ICAM1
AGT,ICAM1
AGTR1,ICAM1
AIF1,ICAM1
AKT1,ICAM1
ALAS2,ICAM1
ALB,ICAM1
ALCAM,ICAM1
ALDOC,ICAM1
AKR1B1,ICAM1
ALPPL2,ICAM1
AMBP,ICAM1
ANGPT1,ICAM1
ANGPT2,ICAM1
ANXA5,ICAM1
ANXA13,ICAM1
APC,ICAM1
APOC3,ICAM1
FAS,ICAM1
FASLG,ICAM1
RHOA,ICAM1
RHOC,ICAM1
RHOG,ICAM1
ARHGDIA,ICAM1
ARSB,ICAM1
SERPINC1,ICAM1
AZU1,ICAM1
B2M,ICAM1
BAX,ICAM1
CCND1,ICAM1
BCL2,ICAM1
BCL2L1,ICAM1
BCR,ICAM1
BMP2,ICAM1
BMP4,ICAM1
BMP7,ICAM1
BRS3,ICAM1
BSG,ICAM1
C1QBP,ICAM1
C4BPB,ICAM1
C5AR1,ICAM1
CA7,ICAM1
CACNA1A,ICAM1
CALCA,ICAM1
CALM1,ICAM1
CAMP,ICAM1
CAPZB,ICAM1
CAT,ICAM1
CAV1,ICAM1
CD1D,ICAM1
CD2,ICAM1
CD4,ICAM1
CD6,ICAM1
CD7,ICAM1
CD8A,ICAM1
CD9,ICAM1
CD14,ICAM1
CD19,ICAM1
MS4A3,ICAM1
CD28,ICAM1
CD80,ICAM1
CD86,ICAM1
TNFSF8,ICAM1
CD36,ICAM1
CD40,ICAM1
CD40LG,ICAM1
CD44,ICAM1
CD47,ICAM1
CD58,ICAM1
CD59,ICAM1
CD69,ICAM1
CD72,ICAM1
CD97,ICAM1
CD151,ICAM1
CDA,ICAM1
CDH1,ICAM1
CDKN2A,ICAM1
CD52,ICAM1
CFL1,ICAM1
CFTR,ICAM1
CHUK,ICAM1
CLU,ICAM1
CMD1B,ICAM1
CCR1,ICAM1
CCR5,ICAM1
COL5A1,ICAM1
CR1,ICAM1
CR2,ICAM1
CREB1,ICAM1
CRKL,ICAM1
CRP,ICAM1
MAPK14,ICAM1
CSE,ICAM1
CSF1,ICAM1
CSF2,ICAM1
CSF3,ICAM1
CST3,ICAM1
CTF1,ICAM1
CTLA4,ICAM1
CTNNB1,ICAM1
CX3CR1,ICAM1
CD55,ICAM1
ACE,ICAM1
DLX4,ICAM1
DPEP1,ICAM1
RCAN1,ICAM1
DUSP9,ICAM1
EDN1,ICAM1
EEF1B2P2,ICAM1
EFNB3,ICAM1
EGF,ICAM1
EGFR,ICAM1
ELANE,ICAM1
ELF2,ICAM1
CTTN,ICAM1
ENG,ICAM1
ENPEP,ICAM1
EPHB2,ICAM1
EPO,ICAM1
EPRS,ICAM1
ESR1,ICAM1
ETV2,ICAM1
ETV5,ICAM1
EWSR1,ICAM1
F2,ICAM1
F2RL1,ICAM1
PTK2B,ICAM1
FCGR3A,ICAM1
FCGRT,ICAM1
FCN2,ICAM1
FGF2,ICAM1
FGF7,ICAM1
FGF9,ICAM1
FGG,ICAM1
FKBP1B,ICAM1
FOXC1,ICAM1
FLT1,ICAM1
FN1,ICAM1
FOLH1,ICAM1
FOS,ICAM1
FUS,ICAM1
FUT1,ICAM1
GAA,ICAM1
GAPDH,ICAM1
GLB1,ICAM1
GLI2,ICAM1
GNAQ,ICAM1
SFN,ICAM1
GP1BA,ICAM1
GPR4,ICAM1
CXCR3,ICAM1
NR3C1,ICAM1
CXCL1,ICAM1
CXCL2,ICAM1
CXCL3,ICAM1
GRP,ICAM1
GRPR,ICAM1
GSTM1,ICAM1
HBA1,ICAM1
HBB,ICAM1
HDLBP,ICAM1
HGF,ICAM1
NRG1,ICAM1
HLA-C,ICAM1
HLA-DQB1,ICAM1
HLA-DRB1,ICAM1
HLA-E,ICAM1
HMGB1,ICAM1
HMOX1,ICAM1
HNF4A,ICAM1
HOXA9,ICAM1
HSD11B1,ICAM1
HSPB1,ICAM1
HSPB2,ICAM1
HSPD1,ICAM1
HSPG2,ICAM1
ICAM2,ICAM1
ICAM3,ICAM1
IFI16,ICAM1
IFNA1,ICAM1
IFNA8,ICAM1
IFNA17,ICAM1
IFNB1,ICAM1
IFNG,ICAM1
IGF1,ICAM1
IGSF1,ICAM1
IKBKB,ICAM1
IL1A,ICAM1
IL1B,ICAM1
IL1RN,ICAM1
IL2,ICAM1
IL2RA,ICAM1
IL3,ICAM1
IL4,ICAM1
IL5,ICAM1
IL6,ICAM1
IL7,ICAM1
IL8,ICAM1
IL10,ICAM1
IL10RA,ICAM1
IL11,ICAM1
IL12B,ICAM1
IL13,ICAM1
IL15,ICAM1
TNFRSF9,ICAM1
IL17A,ICAM1
IL18,ICAM1
ILK,ICAM1
CXCL10,ICAM1
INS,ICAM1
IRF1,ICAM1
IRF6,ICAM1
ITGA2B,ICAM1
ITGA4,ICAM1
ITGAL,ICAM1
ITGAM,ICAM1
ITGAX,ICAM1
ITGB1,ICAM1
ITGB2,ICAM1
ITGB4,ICAM1
ITIH4,ICAM1
JAK2,ICAM1
JAK3,ICAM1
JUN,ICAM1
JUNB,ICAM1
JUND,ICAM1
KDR,ICAM1
KIR3DL1,ICAM1
KIT,ICAM1
KRT31,ICAM1
KRT34,ICAM1
LBP,ICAM1
LBR,ICAM1
LEP,ICAM1
LIF,ICAM1
LPA,ICAM1
LTA,ICAM1
LTBR,ICAM1
LTK,ICAM1
MB,ICAM1
MET,ICAM1
KITLG,ICAM1
CD99,ICAM1
MIF,ICAM1
NR3C2,ICAM1
MMP9,ICAM1
MYO1B,ICAM1
MSN,ICAM1
COX2,ICAM1
MUC1,ICAM1
MYH7,ICAM1
MYH9,ICAM1
,ICAM1
NCAM1,ICAM1
NEUROD1,ICAM1
NFATC1,ICAM1
NFKB1,ICAM1
NFKBIA,ICAM1
NFKBIE,ICAM1
NGF,ICAM1
NOS1,ICAM1
NOS2,ICAM1
NPY6R,ICAM1
NT5E,ICAM1
NTF3,ICAM1
NR4A2,ICAM1
OLR1,ICAM1
OPRM1,ICAM1
OSM,ICAM1
P2RY2,ICAM1
P4HB,ICAM1
PECAM1,ICAM1
PF4,ICAM1
CFP,ICAM1
PIK3CA,ICAM1
PIK3CB,ICAM1
PIK3CG,ICAM1
PLA2G4A,ICAM1
PLAT,ICAM1
PLAUR,ICAM1
PLCG1,ICAM1
PLG,ICAM1
POMC,ICAM1
PPA1,ICAM1
PPARA,ICAM1
PPARG,ICAM1
PRKCA,ICAM1
PRKCD,ICAM1
PRKCZ,ICAM1
MAPK1,ICAM1
MAPK8,ICAM1
MAPK11,ICAM1
MAPK10,ICAM1
MAP2K3,ICAM1
PRL,ICAM1
PRTN3,ICAM1
PSMC6,ICAM1
PTGER1,ICAM1
PTGER2,ICAM1
PTK2,ICAM1
RAC1,ICAM1
MOK,ICAM1
RAF1,ICAM1
RDX,ICAM1
RELA,ICAM1
RHO,ICAM1
ROCK1,ICAM1
ROS1,ICAM1
RPS6KB1,ICAM1
S100A8,ICAM1
S100A9,ICAM1
S100A12,ICAM1
SRL,ICAM1
CCL2,ICAM1
CCL20,ICAM1
CXCL12,ICAM1
SEA,ICAM1
SELE,ICAM1
SELL,ICAM1
SELPLG,ICAM1
MAP2K4,ICAM1
SLC9A1,ICAM1
SMPD1,ICAM1
SNCA,ICAM1
SOD1,ICAM1
SOS2,ICAM1
SP1,ICAM1
SPP1,ICAM1
SPTB,ICAM1
SRC,ICAM1
ST14,ICAM1
STAT1,ICAM1
STAT3,ICAM1
XCL2,ICAM1
SYK,ICAM1
TAC1,ICAM1
ADAM17,ICAM1
CNTN2,ICAM1
TBXA2R,ICAM1
PRDX2,ICAM1
TEK,ICAM1
