source,target
C17orf78,ETS2
FAM3B,ETS2
KLHDC4,ETS2
CCDC84,ETS2
FLCN,ETS2
LINC00904,ETS2
LOC100129620,ETS2
TGOLN2,ETS2
TUBGCP3,ETS2
CSNK1E,ETS2
ZCCHC14,ETS2
TMEM184B,ETS2
MTG1,ETS2
STRN4,ETS2
PARVG,ETS2
ZNF839,ETS2
ATG2A,ETS2
CSNK2A2,ETS2
NCOA4,ETS2
RIN1,ETS2
EFCAB11,ETS2
IL1F10,ETS2
SOAT1,ETS2
INTS4,ETS2
THOC5,ETS2
MYH10,ETS2
GNAL,ETS2
SSH2,ETS2
SS18,ETS2
SECISBP2L,ETS2
NUP37,ETS2
CYP19A1,ETS2
SLC9A2,ETS2
CHST3,ETS2
PPIE,ETS2
C1orf112,ETS2
PPP1R1A,ETS2
FAM159B,ETS2
WIBG,ETS2
SNORD113-9,ETS2
NDST3,ETS2
FLJ40288,ETS2
GAREM,ETS2
RHOBTB3,ETS2
WRN,ETS2
CCDC34,ETS2
ADAM17,ETS2
C17orf112,ETS2
TGM6,ETS2
BTBD7,ETS2
SLC7A7,ETS2
FAM13C,ETS2
TTC32,ETS2
CMAHP,ETS2
GPR98,ETS2
ACOT9,ETS2
TBX18,ETS2
UNC119,ETS2
CEP350,ETS2
SOCS5,ETS2
DCAF5,ETS2
ELMOD3,ETS2
RTP2,ETS2
RASL11B,ETS2
NDUFA11,ETS2
LOC646862,ETS2
IL9,ETS2
FLNA,ETS2
WWTR1-AS1,ETS2
ANKRD42,ETS2
PPIC,ETS2
THOC1,ETS2
ETV5,ETS2
TBC1D2,ETS2
MIR5680,ETS2
ZNF2,ETS2
PHYHD1,ETS2
CNTFR,ETS2
LOC399715,ETS2
LOC101059948,ETS2
CHST1,ETS2
HRH4,ETS2
LOC100128361,ETS2
DHDDS,ETS2
NPHP3-ACAD11,ETS2
SHB,ETS2
CCNH,ETS2
SLC25A48,ETS2
SLC35B3,ETS2
MLN,ETS2
CRABP2,ETS2
MAP4K1,ETS2
PRTFDC1,ETS2
ZCCHC6,ETS2
ANKRD16,ETS2
CTTN,ETS2
MIR1289-2,ETS2
MAL2,ETS2
LOC643441,ETS2
TRDMT1,ETS2
ABHD17C,ETS2
SH2B1,ETS2
URB2,ETS2
ZNF592,ETS2
AKNA,ETS2
TIAM1,ETS2
SLC22A4,ETS2
HRH2,ETS2
PPP2R5E,ETS2
FAM155B,ETS2
TTC21B,ETS2
SVEP1,ETS2
FAM120A,ETS2
PGF,ETS2
ADCY2,ETS2
CKMT2,ETS2
CNGA3,ETS2
VPS52,ETS2
HIRA,ETS2
SLC1A2,ETS2
ZFYVE26,ETS2
SLC13A5,ETS2
DOCK9,ETS2
MCHR1,ETS2
KCNH5,ETS2
NRK,ETS2
C12orf54,ETS2
NFYB,ETS2
RNASE13,ETS2
ERCC6L2,ETS2
MIR3976,ETS2
CDH19,ETS2
IL18RAP,ETS2
SSBP3,ETS2
JAM3,ETS2
UCMA,ETS2
CHST4,ETS2
ZNF672,ETS2
PAX1,ETS2
PRDM10,ETS2
NHLH2,ETS2
ABLIM1,ETS2
LEPR,ETS2
DRGX,ETS2
PEAK1,ETS2
CUL4A,ETS2
WWP2,ETS2
PCNXL2,ETS2
ADORA2A-AS1,ETS2
SART3,ETS2
TRMT1,ETS2
DLX4,ETS2
ATP4A,ETS2
FGF6,ETS2
DDX56,ETS2
DNPEP,ETS2
DLX6-AS1,ETS2
ITIH1,ETS2
GABRB2,ETS2
KIF13B,ETS2
TMEM232,ETS2
MLLT4,ETS2
RALA,ETS2
PAQR8,ETS2
MIR452,ETS2
GABRP,ETS2
CAPZA2,ETS2
MYH3,ETS2
ACSL1,ETS2
CC2D2A,ETS2
ASB15,ETS2
MYT1L,ETS2
LPCAT2,ETS2
ADORA3,ETS2
ANKRD13D,ETS2
TMEM182,ETS2
USP35,ETS2
GPT2,ETS2
INCENP,ETS2
SPRED2,ETS2
TET3,ETS2
SP6,ETS2
PRKG1,ETS2
DGKZ,ETS2
PMFBP1,ETS2
CDKN2C,ETS2
BCL7C,ETS2
HES3,ETS2
REM1,ETS2
ARL5C,ETS2
C15orf26,ETS2
LOC100506499,ETS2
SERPINB2,ETS2
MAP2K6,ETS2
BIN3,ETS2
PRR5-ARHGAP8,ETS2
GRM4,ETS2
SLC34A1,ETS2
DBH,ETS2
LOC100506100,ETS2
ANKS3,ETS2
FXYD1,ETS2
CCDC64B,ETS2
TMEM44,ETS2
MST1,ETS2
JAKMIP1,ETS2
ANO10,ETS2
BAALC,ETS2
PRIMA1,ETS2
PHF19,ETS2
PCBD1,ETS2
KCNQ5,ETS2
LINC00942,ETS2
ZNF777,ETS2
ABLIM2,ETS2
ADAMTS2,ETS2
LCN6,ETS2
SPSB3,ETS2
GPSM1,ETS2
MTF2,ETS2
RAB3IL1,ETS2
CLEC18B,ETS2
CALML6,ETS2
CD79B,ETS2
AIF1L,ETS2
CRIP3,ETS2
SRPK3,ETS2
CDS2,ETS2
WDR34,ETS2
STAB1,ETS2
BMP7,ETS2
CDHR3,ETS2
AQP1,ETS2
PTGS1,ETS2
MLIP,ETS2
DVL3,ETS2
GSN,ETS2
SHROOM2,ETS2
IRF1,ETS2
GNAI2,ETS2
LEF1,ETS2
AKAP9,ETS2
SGK2,ETS2
CLEC16A,ETS2
RPS6KL1,ETS2
ESPNL,ETS2
TBATA,ETS2
FLJ16124,ETS2
AKT2,ETS2
ISG15,ETS2
MICAL2,ETS2
HDGFRP2,ETS2
SLC4A3,ETS2
ADAMTS14,ETS2
MAPK8IP1,ETS2
MAP4,ETS2
LPP,ETS2
DPP6,ETS2
CNTN4,ETS2
VIPR1,ETS2
C2orf88,ETS2
ABCA2,ETS2
DOK7,ETS2
LSM12,ETS2
PTH1R,ETS2
DNM1,ETS2
AP5S1,ETS2
P4HTM,ETS2
CERCAM,ETS2
MON1A,ETS2
COCH,ETS2
SCN2B,ETS2
TM4SF5,ETS2
MIR4681,ETS2
GGPS1,ETS2
MIR135A2,ETS2
FIBCD1,ETS2
ABTB1,ETS2
CARD9,ETS2
OPLAH,ETS2
DNAH1,ETS2
RHOBTB2,ETS2
CACNA2D4,ETS2
CLTCL1,ETS2
MAPKBP1,ETS2
RXRA,ETS2
C4B_2,ETS2
GRHPR,ETS2
C5orf56,ETS2
PRKAG3,ETS2
DMRT3,ETS2
SMIM1,ETS2
MGMT,ETS2
BOP1,ETS2
MYOM2,ETS2
S100A5,ETS2
MXD4,ETS2
STRA6,ETS2
CYFIP1,ETS2
ESR2,ETS2
PAPLN,ETS2
MUC4,ETS2
SLURP1,ETS2
TEAD2,ETS2
ANAPC2,ETS2
C9orf62,ETS2
CRHR2,ETS2
TWIST2,ETS2
ECE2,ETS2
MIR4793,ETS2
OLFML2A,ETS2
ADORA2A,ETS2
PFKL,ETS2
TSPAN4,ETS2
SLC17A9,ETS2
TP73,ETS2
LINC00898,ETS2
MIRLET7BHG,ETS2
PPIL2,ETS2
C22orf31,ETS2
LXN,ETS2
APBB2,ETS2
GFRA1,ETS2
SH3BGRL3,ETS2
TREX1,ETS2
PEF1,ETS2
SZRD1,ETS2
WNT3,ETS2
ACOXL,ETS2
CENPT,ETS2
EXOC6B,ETS2
CFLAR,ETS2
CHRM4,ETS2
ANAPC15,ETS2
HTR1A,ETS2
CAMP,ETS2
ELK4,ETS2
SLC2A13,ETS2
STIL,ETS2
NGF,ETS2
RCSD1,ETS2
SYT11,ETS2
TPM3,ETS2
SEZ6L,ETS2
TBC1D15,ETS2
MIR125B1,ETS2
LOC100652770,ETS2
RSF1,ETS2
ARID5A,ETS2
PHC2,ETS2
SLC25A28,ETS2
MAG,ETS2
IMPDH2,ETS2
SLC27A5,ETS2
MRM1,ETS2
IPO4,ETS2
NTN5,ETS2
SNORD5,ETS2
SLC5A11,ETS2
MPO,ETS2
LTBP3,ETS2
ZMAT5,ETS2
CD63,ETS2
KIF22,ETS2
VAMP5,ETS2
HYPK,ETS2
ZNF438,ETS2
FECH,ETS2
LOC283070,ETS2
FRMPD2,ETS2
PIK3R6,ETS2
ATP8B2,ETS2
VAC14,ETS2
LOC100505666,ETS2
PEPD,ETS2
TNFAIP1,ETS2
MYLK2,ETS2
CHAD,ETS2
BHLHA9,ETS2
ZNRF3-AS1,ETS2
ZNF276,ETS2
CCDC71,ETS2
CAMK2D,ETS2
TAGLN3,ETS2
PP2D1,ETS2
SPN,ETS2
HS3ST1,ETS2
PDIK1L,ETS2
ECEL1,ETS2
MVP,ETS2
DHRS1,ETS2
MFSD2B,ETS2
ADAMTSL4,ETS2
B3GAT1,ETS2
SCTR,ETS2
OMP,ETS2
ACY1,ETS2
MRPL10,ETS2
SLC25A11,ETS2
4-Sep,ETS2
CPSF3L,ETS2
SARS2,ETS2
MED15,ETS2
PHKB,ETS2
SZT2,ETS2
NASP,ETS2
TINF2,ETS2
FAM187B,ETS2
MPL,ETS2
RNF40,ETS2
DOK6,ETS2
GINS2,ETS2
TMEM116,ETS2
CCL1,ETS2
FXYD5,ETS2
LOC100129617,ETS2
OR13J1,ETS2
LOC157273,ETS2
S100A1,ETS2
PPIP5K1,ETS2
MYO18A,ETS2
NKIRAS2,ETS2
MINK1,ETS2
MLXIP,ETS2
GRN,ETS2
KRT36,ETS2
IRG1,ETS2
VWA8,ETS2
SRRM4,ETS2
EEF1G,ETS2
CXCR5,ETS2
NT5C1A,ETS2
NDRG2,ETS2
OVOL1,ETS2
NIN,ETS2
TUBGCP6,ETS2
ABCD4,ETS2
NUDT22,ETS2
GALK1,ETS2
SPOP,ETS2
WDR54,ETS2
NAV1,ETS2
KAZN,ETS2
PLEKHA5,ETS2
ADD2,ETS2
YIF1A,ETS2
SPTBN1,ETS2
CTNND1,ETS2
KCNJ1,ETS2
LDLRAP1,ETS2
CYP26C1,ETS2
PPFIA1,ETS2
ARL6IP4,ETS2
TMEM38A,ETS2
MAPT,ETS2
KCTD2,ETS2
PHB,ETS2
SLC7A6,ETS2
FBLIM1,ETS2
GSDMA,ETS2
HOXC4,ETS2
THSD4,ETS2
ROBO2,ETS2
NELL1,ETS2
STON2,ETS2
CEP164,ETS2
ZNF532,ETS2
PIK3C2A,ETS2
TCEA3,ETS2
NRD1,ETS2
C10orf76,ETS2
SCARNA21,ETS2
BCL2L2,ETS2
RPAP1,ETS2
IKZF4,ETS2
LRP8,ETS2
LPCAT4,ETS2
C15orf41,ETS2
SEMA5B,ETS2
TIE1,ETS2
CRTAC1,ETS2
MEX3B,ETS2
SLC4A5,ETS2
ADCYAP1,ETS2
ACP2,ETS2
CDC42EP3,ETS2
RXRG,ETS2
CIAPIN1,ETS2
MACROD2-AS1,ETS2
NME2,ETS2
ZNF683,ETS2
MIR300,ETS2
ELOVL1,ETS2
MIR569,ETS2
EME1,ETS2
TMEM258,ETS2
LPIN3,ETS2
YAP1,ETS2
ZBTB16,ETS2
INPP5K,ETS2
UBE2M,ETS2
ITGA2B,ETS2
ADAMTS17,ETS2
CIC,ETS2
FAM65C,ETS2
NBL1,ETS2
CASQ1,ETS2
ALDOC,ETS2
MMRN2,ETS2
LOC148696,ETS2
AA06,ETS2
ABCA4,ETS2
IL11RA,ETS2
ASIC1,ETS2
PER1,ETS2
ARHGAP9,ETS2
ARTN,ETS2
SLAMF1,ETS2
PTPRF,ETS2
PKNOX2,ETS2
PSMF1,ETS2
MPDU1,ETS2
TRIM28,ETS2
SEC31B,ETS2
RHCG,ETS2
KCNC1,ETS2
RPL38,ETS2
MTHFR,ETS2
DAK,ETS2
CTCFL,ETS2
STRIP1,ETS2
ZNF593,ETS2
MAP3K6,ETS2
C16orf58,ETS2
EPHA2,ETS2
SH3D21,ETS2
TGFB1I1,ETS2
SPHK1,ETS2
IGFBP6,ETS2
TINAGL1,ETS2
GRAMD1A,ETS2
CACNB1,ETS2
TAC4,ETS2
TCP11L1,ETS2
SIRT7,ETS2
RXFP4,ETS2
SSH1,ETS2
SERPIND1,ETS2
DAGLA,ETS2
MIR4270,ETS2
ARHGEF2,ETS2
GTF3C1,ETS2
APOE,ETS2
LOC400940,ETS2
BCL2L13,ETS2
PDE8A,ETS2
EXOC3L2,ETS2
MUC2,ETS2
ARFGAP1,ETS2
SULT2B1,ETS2
TMPRSS4-AS1,ETS2
KIF17,ETS2
LOC100128993,ETS2
TIGIT,ETS2
NAP1L4,ETS2
EXOC3L4,ETS2
GUK1,ETS2
SPON1,ETS2
DCAF4,ETS2
PPP6R2,ETS2
FBXO2,ETS2
TBX3,ETS2
ST8SIA2,ETS2
VAX2,ETS2
PLSCR3,ETS2
CDH16,ETS2
SLC39A2,ETS2
MIR556,ETS2
PLCG2,ETS2
ANXA9,ETS2
PLTP,ETS2
TIMM50,ETS2
SLC13A2,ETS2
MIR381,ETS2
GNAT2,ETS2
LIF,ETS2
LRRN1,ETS2
FAM114A1,ETS2
TDH,ETS2
NEURL1B,ETS2
LAMA4,ETS2
FBXW4,ETS2
ADAMTS12,ETS2
NRADDP,ETS2
AMICA1,ETS2
OSBPL2,ETS2
CD1E,ETS2
C14orf23,ETS2
EFNA5,ETS2
SLC16A2,ETS2
PYGO2,ETS2
HEBP1,ETS2
RNF144B,ETS2
RBPJ,ETS2
MAP2,ETS2
AKR1B1,ETS2
CRISPLD1,ETS2
LINC00667,ETS2
FAM20B,ETS2
DMRTC1,ETS2
LINC00307,ETS2
GUCA2A,ETS2
CUL9,ETS2
NECAP2,ETS2
SHROOM1,ETS2
PPP2R2A,ETS2
HOMER2,ETS2
DPEP2,ETS2
PCSK7,ETS2
HRCT1,ETS2
MAX,ETS2
KANSL3,ETS2
SLC5A7,ETS2
CERS2,ETS2
DIAPH3,ETS2
NKX2-1,ETS2
RBP2,ETS2
PHKA2-AS1,ETS2
PPM1M,ETS2
VARS2,ETS2
TMEM30C,ETS2
SLC25A35,ETS2
RBMS3,ETS2
EMILIN1,ETS2
QTRTD1,ETS2
R3HDM1,ETS2
KIF9,ETS2
ANKFY1,ETS2
CLIP1,ETS2
NBEAL2,ETS2
ATP1A2,ETS2
ERG,ETS2
GDPD5,ETS2
MIR1976,ETS2
DPH1,ETS2
DST,ETS2
FHL1,ETS2
TOMM5,ETS2
EDN3,ETS2
LOC285768,ETS2
PHLDB2,ETS2
MET,ETS2
FRYL,ETS2
1-Dec,ETS2
PPM1K,ETS2
FER1L4,ETS2
DACH2,ETS2
SLC43A2,ETS2
SYNE1,ETS2
TMEM63B,ETS2
TLE1,ETS2
TNS1,ETS2
DDX31,ETS2
ARPP21,ETS2
CLVS1,ETS2
SIL1,ETS2
ODF3L1,ETS2
ATP2A2,ETS2
KLHL29,ETS2
CCDC108,ETS2
PLB1,ETS2
DNAH2,ETS2
ZNF609,ETS2
PCDH15,ETS2
NTNG2,ETS2
DAB2IP,ETS2
PHF12,ETS2
KIRREL3,ETS2
MBD1,ETS2
CDHR1,ETS2
SLC35C2,ETS2
IPO13,ETS2
MPRIP,ETS2
LHX9,ETS2
EFNA1,ETS2
KCNMA1,ETS2
PHLDB1,ETS2
CCDC64,ETS2
GRASP,ETS2
ARHGEF4,ETS2
ATXN7,ETS2
SNORD112,ETS2
LRP1,ETS2
FOXO3,ETS2
CREB5,ETS2
SLC24A4,ETS2
ARID3B,ETS2
CAMTA1,ETS2
SMAD3,ETS2
DDR1,ETS2
TACC2,ETS2
MAPKAP1,ETS2
SRGAP3,ETS2
PTPRG,ETS2
KIAA1211,ETS2
TRAIP,ETS2
MATN2,ETS2
SLCO2B1,ETS2
ALOX12,ETS2
KIF26B,ETS2
EGFLAM,ETS2
SPINT1,ETS2
ETV3,ETS2
KCNH7,ETS2
ARFGAP2,ETS2
TAC3,ETS2
RABGAP1L,ETS2
CCDC13,ETS2
SMARCB1,ETS2
ITSN2,ETS2
DICER1,ETS2
SPATA6L,ETS2
STAT4,ETS2
RCAN1,ETS2
AHCY,ETS2
GNB5,ETS2
AACS,ETS2
RPGRIP1,ETS2
ITPR2,ETS2
MIR3909,ETS2
AP3B2,ETS2
AVIL,ETS2
ACSBG1,ETS2
IL24,ETS2
ADARB1,ETS2
NAPA,ETS2
CYP4B1,ETS2
UXS1,ETS2
ACAD8,ETS2
CREBL2,ETS2
SPACA1,ETS2
SETD3,ETS2
PROKR1,ETS2
LOXL3,ETS2
SOX5,ETS2
RFX3,ETS2
DDX42,ETS2
DLG2,ETS2
SYNE2,ETS2
MYO5A,ETS2
EIF2D,ETS2
TSC1,ETS2
TRA,ETS2
ARHGAP10,ETS2
IL20RB,ETS2
MCF2L2,ETS2
CASP8,ETS2
ST18,ETS2
ABCA13,ETS2
SLC37A3,ETS2
ACSL5,ETS2
PATL1,ETS2
KIAA0100,ETS2
SRSF11,ETS2
DSTN,ETS2
C10orf128,ETS2
IRF2,ETS2
BMX,ETS2
HEPH,ETS2
NHEJ1,ETS2
PLEKHS1,ETS2
FETUB,ETS2
ARFIP1,ETS2
SLC44A3,ETS2
IST1,ETS2
UOX,ETS2
HPS1,ETS2
PDZRN4,ETS2
SGIP1,ETS2
ARID1A,ETS2
INPP4B,ETS2
FAM135A,ETS2
NEMF,ETS2
SCN8A,ETS2
NEDD4L,ETS2
TMEM108,ETS2
WNT16,ETS2
PLP1,ETS2
TNKS,ETS2
KCNH2,ETS2
MIR3129,ETS2
RNF175,ETS2
DROSHA,ETS2
SERPINB11,ETS2
ARL14EP,ETS2
CWC25,ETS2
CPD,ETS2
SPRR1A,ETS2
CYBB,ETS2
MSRA,ETS2
PTK7,ETS2
DMGDH,ETS2
PART1,ETS2
SNX11,ETS2
MAP3K19,ETS2
CENPP,ETS2
ANKAR,ETS2
GRM8,ETS2
PPT2-EGFL8,ETS2
MYO6,ETS2
CMTM2,ETS2
HLA-DMB,ETS2
GCNT2,ETS2
C15orf57,ETS2
ASB9,ETS2
IFI27L2,ETS2
HOXA7,ETS2
GARNL3,ETS2
CHD8,ETS2
FAM168A,ETS2
HSD17B4,ETS2
SNORA70C,ETS2
MEA1,ETS2
BAP1,ETS2
LOC100506713,ETS2
MCTP1,ETS2
ZFP36L2,ETS2
FKBP1A,ETS2
RPS4X,ETS2
PRPF40A,ETS2
IL6R,ETS2
GPR34,ETS2
ARAP3,ETS2
SLC25A43,ETS2
N4BP3,ETS2
LOC100130691,ETS2
NOSTRIN,ETS2
BNC2,ETS2
TRIM2,ETS2
CAV2,ETS2
LHFPL2,ETS2
CACNA1D,ETS2
TEAD1,ETS2
DMC1,ETS2
SEC16B,ETS2
NCKAP1L,ETS2
UHRF2,ETS2
DNAJB2,ETS2
ESAM,ETS2
SERPING1,ETS2
DHRS12,ETS2
RNF43,ETS2
TTPAL,ETS2
PPHLN1,ETS2
FLNB,ETS2
C2CD2L,ETS2
NAALADL2,ETS2
CERS6,ETS2
DLX5,ETS2
SMG7,ETS2
PAPPA,ETS2
FBXL6,ETS2
FAM229B,ETS2
MIR548N,ETS2
ARHGEF5,ETS2
RPL30,ETS2
ZBP1,ETS2
MIR379,ETS2
GDA,ETS2
RPL29,ETS2
MBD4,ETS2
SMC5,ETS2
IGFBP2,ETS2
KRT18,ETS2
CTCF,ETS2
OVCH2,ETS2
SGSH,ETS2
GZMH,ETS2
TPM4,ETS2
RUSC1-AS1,ETS2
LOC339874,ETS2
ATAD2,ETS2
PDLIM1,ETS2
TMPRSS11E,ETS2
SERPINE1,ETS2
C3orf58,ETS2
SLC6A1-AS1,ETS2
ITGA4,ETS2
LCE3E,ETS2
TNXB,ETS2
FSIP2,ETS2
MIR557,ETS2
MIR1200,ETS2
MIR4281,ETS2
CDC20,ETS2
APBB3,ETS2
SETD2,ETS2
HSD17B10,ETS2
LOC100507346,ETS2
ADCY10P1,ETS2
NR1I2,ETS2
THEM6,ETS2
NUDT5,ETS2
EPHA1-AS1,ETS2
CYP4X1,ETS2
SEMA3G,ETS2
SYN1,ETS2
OSBPL3,ETS2
ARHGEF28,ETS2
ENTPD4,ETS2
SNORD77,ETS2
C3orf67,ETS2
APOBEC2,ETS2
SIDT1,ETS2
CDK15,ETS2
TTC21A,ETS2
TRPV6,ETS2
MAPK10,ETS2
GAD1,ETS2
IQGAP2,ETS2
DLG3,ETS2
KRT2,ETS2
LCE6A,ETS2
MIR100HG,ETS2
OR3A1,ETS2
KCND3,ETS2
FAM217B,ETS2
PGAP2,ETS2
PRKCE,ETS2
GLRA4,ETS2
TAF6,ETS2
GDI1,ETS2
ANKS1A,ETS2
SHROOM3,ETS2
CHRNA1,ETS2
UTP15,ETS2
MIR4319,ETS2
ASCC3,ETS2
THOC2,ETS2
AKAP2,ETS2
SLC40A1,ETS2
LHX6,ETS2
MYOT,ETS2
SEC61A1,ETS2
PLEKHG1,ETS2
ANKRD44,ETS2
TJAP1,ETS2
FAM149A,ETS2
RHOH,ETS2
PRR16,ETS2
FRMPD1,ETS2
ANKRD6,ETS2
H1FOO,ETS2
STK25,ETS2
IMPDH1,ETS2
EPHA1,ETS2
RAPGEF5,ETS2
RCL1,ETS2
STAT1,ETS2
MSN,ETS2
TIAM2,ETS2
RASGRF2,ETS2
WIPF1,ETS2
LONRF3,ETS2
B3GALT1,ETS2
MAGEB5,ETS2
CLDN12,ETS2
TPH2,ETS2
SCN11A,ETS2
TREM1,ETS2
OPRM1,ETS2
NCKAP5,ETS2
PHC3,ETS2
GRIK2,ETS2
ATXN7L1,ETS2
HTR4,ETS2
MFAP3,ETS2
BOC,ETS2
SCN5A,ETS2
MTMR14,ETS2
9-Sep,ETS2
MYLK,ETS2
IFT122,ETS2
SAMD4A,ETS2
PDLIM2,ETS2
SULF1,ETS2
IL16,ETS2
KANK1,ETS2
WBSCR17,ETS2
APC,ETS2
GRAMD3,ETS2
LIMS1,ETS2
CNTRL,ETS2
MID1,ETS2
TLN2,ETS2
CHN2,ETS2
KLHL3,ETS2
RARG,ETS2
FKBP15,ETS2
TRPM3,ETS2
CALD1,ETS2
CD3D,ETS2
COL27A1,ETS2
NHS,ETS2
ADRA1A,ETS2
TENM2,ETS2
GRIA1,ETS2
TFE3,ETS2
MLH1,ETS2
KLF8,ETS2
NDST1,ETS2
DCSTAMP,ETS2
CERS5,ETS2
GPR37,ETS2
FAT2,ETS2
PI16,ETS2
LINC00629,ETS2
STK36,ETS2
LHFPL3-AS1,ETS2
9-Mar,ETS2
ICA1,ETS2
QSER1,ETS2
FOLR4,ETS2
MROH2B,ETS2
AP1G1,ETS2
ALG3,ETS2
ZNF219,ETS2
CACNB4,ETS2
MIR5584,ETS2
POLA2,ETS2
FZD6,ETS2
OMA1,ETS2
SH3TC2,ETS2
BZW2,ETS2
CEP63,ETS2
DUSP1,ETS2
BBS9,ETS2
GIF,ETS2
ZNF382,ETS2
MYO9B,ETS2
ENTPD5,ETS2
ZNF365,ETS2
IL23A,ETS2
SERPINB3,ETS2
EDN1,ETS2
LOC400794,ETS2
S100A4,ETS2
SPTBN4,ETS2
PKP1,ETS2
MSANTD2,ETS2
KDM5B,ETS2
PTPRK,ETS2
TVP23C,ETS2
FGD1,ETS2
LAPTM4A,ETS2
PPP4R1L,ETS2
SENP8,ETS2
CA3,ETS2
CSN1S1,ETS2
KIAA1468,ETS2
TMEM134,ETS2
FBXL19,ETS2
BARD1,ETS2
AOC3,ETS2
ZCCHC24,ETS2
ETV4,ETS2
ITM2C,ETS2
MIR148B,ETS2
LCK,ETS2
ARHGEF11,ETS2
DYNLL2,ETS2
ACD,ETS2
SLC22A15,ETS2
CDK18,ETS2
PRMT1,ETS2
DTNB,ETS2
ZBTB33,ETS2
GJC2,ETS2
MIR3619,ETS2
CUX1,ETS2
LYRM2,ETS2
MIR3125,ETS2
KRTAP29-1,ETS2
SH2D2A,ETS2
PIANP,ETS2
TSHZ1,ETS2
KLHDC8B,ETS2
VEGFA,ETS2
SLC9A3R1,ETS2
SEZ6,ETS2
ERC2,ETS2
ITGB6,ETS2
RGS8,ETS2
MNX1,ETS2
KDM1B,ETS2
LFNG,ETS2
PARVB,ETS2
MIR4314,ETS2
BCORL1,ETS2
PCBP2,ETS2
RAB8A,ETS2
C1orf94,ETS2
MYO1A,ETS2
EVL,ETS2
MIR4729,ETS2
AREL1,ETS2
IL1R2,ETS2
ANKRD13B,ETS2
DIS3L,ETS2
ILF2,ETS2
RPS26P11,ETS2
HEATR5A,ETS2
PPARG,ETS2
UBE2O,ETS2
MIR4301,ETS2
MIR4654,ETS2
PHLPP1,ETS2
CCDC135,ETS2
NOX4,ETS2
PRSS27,ETS2
ACTR1B,ETS2
C14orf159,ETS2
PXDN,ETS2
SYNDIG1,ETS2
HARBI1,ETS2
HUNK,ETS2
CRYGS,ETS2
ZFP36L1,ETS2
AKAP10,ETS2
SLC22A8,ETS2
ZG16,ETS2
DGKB,ETS2
TPH1,ETS2
LCE1A,ETS2
MXRA8,ETS2
MON1B,ETS2
MIR4311,ETS2
SLC35F2,ETS2
GUCD1,ETS2
UPF3A,ETS2
TMEM37,ETS2
GEMIN6,ETS2
CLIP4,ETS2
IPO9,ETS2
ABCD3,ETS2
FLT1,ETS2
ME3,ETS2
NADK,ETS2
FAS,ETS2
SYS1,ETS2
CEP192,ETS2
PPP2R1A,ETS2
CLUL1,ETS2
MIB1,ETS2
KIAA0586,ETS2
CKMT1A,ETS2
CKMT1B,ETS2
PGAM1,ETS2
CBFA2T2,ETS2
ARHGAP44,ETS2
PIGC,ETS2
TSLP,ETS2
IFT172,ETS2
KU-MEL-3,ETS2
PMVK,ETS2
PRSS23,ETS2
CPN1,ETS2
MFAP5,ETS2
KLF14,ETS2
3-Sep,ETS2
DPP10,ETS2
SRPR,ETS2
SAG,ETS2
GAK,ETS2
FAM180A,ETS2
RNH1,ETS2
ABCB9,ETS2
TNFRSF25,ETS2
C4A,ETS2
TARBP2,ETS2
LOC401320,ETS2
WDR81,ETS2
MTMR10,ETS2
PCNX,ETS2
TMIE,ETS2
PPEF1,ETS2
GAP43,ETS2
CIAO1,ETS2
EPHB1,ETS2
PPP1R14D,ETS2
TIMP4,ETS2
DHX32,ETS2
ETFA,ETS2
MIR4254,ETS2
MORN4,ETS2
CHD7,ETS2
GPD1,ETS2
HSPB2,ETS2
HSPB2-C11orf52,ETS2
SNX27,ETS2
PRKCB,ETS2
GRHL3,ETS2
GDF10,ETS2
ELN,ETS2
CREB3L1,ETS2
PFDN1,ETS2
MIR10B,ETS2
MAPK8IP2,ETS2
TBL3,ETS2
ZMYND10,ETS2
SLIT2,ETS2
ACADVL,ETS2
SORBS1,ETS2
RAG1,ETS2
DNAH3,ETS2
EYA2,ETS2
AP2A1,ETS2
CNTN2,ETS2
OTOG,ETS2
ARHGAP23,ETS2
TMEM132E,ETS2
BZRAP1-AS1,ETS2
IGSF9B,ETS2
PARVA,ETS2
DHRS4L2,ETS2
ANKDD1A,ETS2
CPLX3,ETS2
TPCN1,ETS2
C1QL1,ETS2
SCN3B,ETS2
HAMP,ETS2
GSX2,ETS2
VKORC1,ETS2
SIAE,ETS2
B3GNT1,ETS2
UNC5C,ETS2
C20orf144,ETS2
TAX1BP3,ETS2
CXCR6,ETS2
TTLL3,ETS2
FAM76A,ETS2
RMST,ETS2
FSHR,ETS2
RAD51D,ETS2
USH1C,ETS2
PFDN5,ETS2
FLJ22447,ETS2
CEP55,ETS2
MYL4,ETS2
PPP1R14A,ETS2
PRKCG,ETS2
OST4,ETS2
MGEA5,ETS2
CRTC1,ETS2
KCTD15,ETS2
DNAJC22,ETS2
LZTS2,ETS2
NPM3,ETS2
FAM189B,ETS2
SLC6A13,ETS2
DNMT3B,ETS2
ARHGEF18,ETS2
FXYD3,ETS2
CDK11B,ETS2
FOXL1,ETS2
RIIAD1,ETS2
TTC9,ETS2
LINC00619,ETS2
MFSD2A,ETS2
SV2A,ETS2
CASP16,ETS2
SBF1,ETS2
DLG4,ETS2
MIR142,ETS2
