source,target
MADD,TNFRSF1A
CASP2,TNFRSF1A
RNF31,TNFRSF1A
TNIP1,TNFRSF1A
BID,TNFRSF1A
RFFL,TNFRSF1A
TBK1,TNFRSF1A
PIDD1,TNFRSF1A
CAV1,TNFRSF1A
SMPD1,TNFRSF1A
TRADD,TNFRSF1A
BABAM2,TNFRSF1A
MAP4K4,TNFRSF1A
MAP2K3,TNFRSF1A
FAS,TNFRSF1A
RBCK1,TNFRSF1A
CASP8,TNFRSF1A
MAP3K5,TNFRSF1A
STAT1,TNFRSF1A
MAP3K3,TNFRSF1A
TAB2,TNFRSF1A
FASLG,TNFRSF1A
USP21,TNFRSF1A
MAP3K7,TNFRSF1A
IRAK1,TNFRSF1A
CHUK,TNFRSF1A
CD40,TNFRSF1A
SRC,TNFRSF1A
TRAF1,TNFRSF1A
TXN,TNFRSF1A
DAXX,TNFRSF1A
TNFRSF1B,TNFRSF1A
RFK,TNFRSF1A
PRKCZ,TNFRSF1A
JAK2,TNFRSF1A
SQSTM1,TNFRSF1A
GRB2,TNFRSF1A
TANK,TNFRSF1A
MAP2K7,TNFRSF1A
SHARPIN,TNFRSF1A
TNFSF11,TNFRSF1A
MAP3K1,TNFRSF1A
RELA,TNFRSF1A
IL1R1,TNFRSF1A
UBA52,TNFRSF1A
CYLD,TNFRSF1A
TNF,TNFRSF1A
TNIK,TNFRSF1A
LTA,TNFRSF1A
MAP2K4,TNFRSF1A
NSMAF,TNFRSF1A
IL10,TNFRSF1A
SPATA2,TNFRSF1A
RACK1,TNFRSF1A
IKBKB,TNFRSF1A
TRAF6,TNFRSF1A
NRK,TNFRSF1A
CRADD,TNFRSF1A
UBC,TNFRSF1A
MOAP1,TNFRSF1A
TRAF3,TNFRSF1A
OTUD7B,TNFRSF1A
MAP2K6,TNFRSF1A
BIRC2,TNFRSF1A
TNFAIP3,TNFRSF1A
MAP3K14,TNFRSF1A
IKBKG,TNFRSF1A
MAP4K5,MAP3K11
IFNG,MAP3K11
MAPK8IP1,MAP3K11
MAPK8IP3,MAP3K11
RAF1,MAP3K11
KRAS,MAP3K11
SH3RF1,MAP3K11
BRAF,MAP3K11
LRP8,MAP3K11
CEBPB,MAP3K11
MAPK8IP2,MAP3K11
HSP90AA1,MAP3K11
JAK1,MAP3K11
MAP2K3,MAP3K11
FYN,MAP3K11
RAC1,MAP3K11
ARHGEF2,MAP3K11
IFNGR1,MAP3K11
NRAS,MAP3K11
DAB1,MAP3K11
YWHAB,MAP3K11
JAK2,MAP3K11
MAPK8,MAP3K11
MAP2K7,MAP3K11
KSR1,MAP3K11
MAP3K1,MAP3K11
DLG4,MAP3K11
CDC42,MAP3K11
RELN,MAP3K11
HRAS,MAP3K11
MAP2K4,MAP3K11
MARK3,MAP3K11
MAP4K1,MAP3K11
MAP2K6,MAP3K11
MAP4K5,TRADD
TNFRSF1A,TRADD
TAB1,TRADD
RIPK3,TRADD
SMPD3,TRADD
TNFRSF10A,TRADD
NFKB1,TRADD
GAPDH,TRADD
TNFSF10,TRADD
TRAF2,TRADD
RIPK1,TRADD
USP2,TRADD
TRAF5,TRADD
BIRC3,TRADD
MAP4K3,TRADD
USP4,TRADD
RPS27A,TRADD
TNFRSF10B,TRADD
CASP10,TRADD
BAG4,TRADD
TNFSF12,TRADD
MAP4K2,TRADD
PRKCI,TRADD
TNFRSF21,TRADD
FADD,TRADD
UBB,TRADD
MADD,TRADD
CASP3,TRADD
CFLAR,TRADD
CASP2,TRADD
BID,TRADD
RFFL,TRADD
PIDD1,TRADD
CAV1,TRADD
SMPD1,TRADD
MAP4K4,TRADD
MAP2K3,TRADD
FAS,TRADD
CASP8,TRADD
MAP3K5,TRADD
STAT1,TRADD
MAP3K3,TRADD
TAB2,TRADD
USP21,TRADD
MAP3K7,TRADD
CHUK,TRADD
NOX1,TRADD
TRAF1,TRADD
TXN,TRADD
TNFRSF1B,TRADD
TNFRSF25,TRADD
PRKCZ,TRADD
SQSTM1,TRADD
TANK,TRADD
FAF1,TRADD
MAP2K7,TRADD
MAP3K1,TRADD
RELA,TRADD
UBA52,TRADD
CYLD,TRADD
TNF,TRADD
TNIK,TRADD
MAVS,TRADD
MAP2K4,TRADD
NSMAF,TRADD
RACK1,TRADD
IKBKB,TRADD
TRAF6,TRADD
NRK,TRADD
CRADD,TRADD
UBC,TRADD
TRAF3,TRADD
OTUD7B,TRADD
BIRC2,TRADD
TNFAIP3,TRADD
MAP3K14,TRADD
IKBKG,TRADD
INMT,AOC1
ODC1,AOC1
ALDH2,AOC1
HDC,AOC1
SAT2,AOC1
HNMT,AOC1
MAOA,AOC1
ALDH3A2,AOC1
ALDH9A1,AOC1
AGMAT,AOC1
SRM,AOC1
ALDH1B1,AOC1
MAOB,AOC1
SAT1,AOC1
ALDH7A1,AOC1
DDC,AOC1
IL4I1,AOC1
INMT,MAOA
IL4,MAOA
AANAT,MAOA
AOC2,MAOA
ALDH3B2,MAOA
SLC6A4,MAOA
ALDH2,MAOA
ADH4,MAOA
SAT2,MAOA
PNMT,MAOA
HNMT,MAOA
IL13,MAOA
LRTOMT,MAOA
ADH1B,MAOA
AOC3,MAOA
CYP3A4,MAOA
ALDH3A2,MAOA
COMT,MAOA
PRKN,MAOA
CYP2C19,MAOA
AOX1,MAOA
ALDH1B1,MAOA
MAOB,MAOA
SAT1,MAOA
DBH,MAOA
ADH6,MAOA
DDC,MAOA
AOC1,MAOA
ALDH3A1,MAOA
IDO1,MAOA
IDO2,MAOA
IL4I1,MAOA
ALDH3B1,MAOA
INMT,IDO2
TPH1,IDO2
AANAT,IDO2
KYNU,IDO2
AFMID,IDO2
TPH2,IDO2
MAOA,IDO2
CYP1A2,IDO2
MAOB,IDO2
CYP1A1,IDO2
ASMT,IDO2
DDC,IDO2
TDO2,IDO2
IL4I1,IDO2
CYP1B1,IDO2
INMT,IDO1
AHR,IDO1
TPH1,IDO1
AANAT,IDO1
KYNU,IDO1
AFMID,IDO1
TPH2,IDO1
SOCS3,IDO1
MAOA,IDO1
CYP1A2,IDO1
MAOB,IDO1
CYP1A1,IDO1
ASMT,IDO1
DDC,IDO1
TDO2,IDO1
IL4I1,IDO1
CYP1B1,IDO1
INMT,DDC
GOT2,DDC
TPH1,DDC
AANAT,DDC
AOC2,DDC
TYR,DDC
GOT1L1,DDC
LRTOMT,DDC
AOC3,DDC
TPO,DDC
AFMID,DDC
TPH2,DDC
MAOA,DDC
TAT,DDC
COMT,DDC
GOT1,DDC
MAOB,DDC
TH,DDC
DBH,DDC
SULT1A3,DDC
AOC1,DDC
IDO1,DDC
IDO2,DDC
TDO2,DDC
PAH,DDC
IL4I1,DDC
INMT,AANAT
MAOA,AANAT
MAOB,AANAT
ASMT,AANAT
YWHAZ,AANAT
DDC,AANAT
IDO1,AANAT
IDO2,AANAT
INMT,MAOB
AANAT,MAOB
AOC2,MAOB
ALDH3B2,MAOB
ALDH2,MAOB
SAT2,MAOB
PNMT,MAOB
HNMT,MAOB
LRTOMT,MAOB
AOC3,MAOB
CYP3A4,MAOB
MAOA,MAOB
ALDH3A2,MAOB
COMT,MAOB
PRKN,MAOB
CYP2C19,MAOB
AKR1A1,MAOB
AOX1,MAOB
ALDH1B1,MAOB
SAT1,MAOB
DBH,MAOB
DDC,MAOB
AOC1,MAOB
ALDH3A1,MAOB
IDO1,MAOB
IDO2,MAOB
IL4I1,MAOB
ALDH3B1,MAOB
ERCC1,PMS2
RPA3,PMS2
MLH1,PMS2
MSH2,PMS2
MSH6,PMS2
RPA1,PMS2
BRIP1,PMS2
MSH4,PMS2
MSH3,PMS2
TP53,PMS2
ATM,PMS2
PRKDC,PMS2
POLE,PMS2
FAN1,PMS2
EXO1,PMS2
MUTYH,PMS2
RPA2,PMS2
XPA,PMS2
MSH5,PMS2
PCNA,PMS2
POLD1,PMS2
BRCA1,PMS2
ERCC1,FANCD2
RFC2,FANCD2
FANCE,FANCD2
HES1,FANCD2
RPA1,FANCD2
REV1,FANCD2
HUS1,FANCD2
BRIP1,FANCD2
TOPBP1,FANCD2
BARD1,FANCD2
PALB2,FANCD2
RAD18,FANCD2
MCM2,FANCD2
NBN,FANCD2
FANCM,FANCD2
RPS27A,FANCD2
ATM,FANCD2
FANCC,FANCD2
SLX4,FANCD2
UBB,FANCD2
WDR48,FANCD2
MUS81,FANCD2
ERCC4,FANCD2
FANCI,FANCD2
RAD9A,FANCD2
ATRIP,FANCD2
MRE11,FANCD2
FANCF,FANCD2
FAAP100,FANCD2
RAD51C,FANCD2
USP1,FANCD2
ATR,FANCD2
BLM,FANCD2
DNA2,FANCD2
FAN1,FANCD2
DCLRE1A,FANCD2
RPA2,FANCD2
MDC1,FANCD2
FANCG,FANCD2
RAD50,FANCD2
RFC3,FANCD2
BRCA2,FANCD2
RAD1,FANCD2
RAD51,FANCD2
FANCA,FANCD2
CENPX,FANCD2
RFC4,FANCD2
EME1,FANCD2
FANCB,FANCD2
RBBP8,FANCD2
FAAP20,FANCD2
FANCL,FANCD2
FOXO3,FANCD2
UBA52,FANCD2
CHEK1,FANCD2
RFC5,FANCD2
BRCA1,FANCD2
RAD17,FANCD2
H2AX,FANCD2
POLN,FANCD2
UBC,FANCD2
XRCC3,FANCD2
FAAP24,FANCD2
ERCC1,HUS1
RFC2,HUS1
CDC6,HUS1
FANCE,HUS1
HES1,HUS1
RPA1,HUS1
MDM2,HUS1
TOPBP1,HUS1
TIPIN,HUS1
LIG1,HUS1
MCM2,HUS1
NBN,HUS1
TP53,HUS1
ATM,HUS1
CEP164,HUS1
FANCD2,HUS1
FANCC,HUS1
WRN,HUS1
FEN1,HUS1
TERT,HUS1
ERCC4,HUS1
FANCI,HUS1
RAD9A,HUS1
CLSPN,HUS1
ATRIP,HUS1
MRE11,HUS1
FANCF,HUS1
FAAP100,HUS1
HSP90AA1,HUS1
ATR,HUS1
BLM,HUS1
ZBTB14,HUS1
SMARCAL1,HUS1
EXO1,HUS1
DKC1,HUS1
MUTYH,HUS1
RPA2,HUS1
FANCG,HUS1
RFC3,HUS1
RAD1,HUS1
TP53BP1,HUS1
CHEK2,HUS1
RAD51,HUS1
FANCA,HUS1
RFC4,HUS1
RAD9B,HUS1
YWHAZ,HUS1
FANCB,HUS1
FANCL,HUS1
CHEK1,HUS1
RFC5,HUS1
BRCA1,HUS1
RAD17,HUS1
TIMELESS,HUS1
RHNO1,HUS1
PTGES3,HUS1
ERCC1,USP1
RAD51AP1,USP1
FANCE,USP1
PHLPP1,USP1
RAD18,USP1
FANCM,USP1
FANCD2,USP1
FANCC,USP1
SLX4,USP1
WDR48,USP1
MUS81,USP1
CENPS,USP1
ERCC4,USP1
FANCI,USP1
ATAD5,USP1
FANCF,USP1
FAAP100,USP1
FAN1,USP1
DCLRE1A,USP1
FANCG,USP1
PCNA,USP1
FANCA,USP1
CENPX,USP1
EME1,USP1
FANCB,USP1
FAAP20,USP1
FANCL,USP1
UBC,USP1
EME2,USP1
FAAP24,USP1
ERCC1,DDB1
RBX1,DDB1
CDKN1B,DDB1
CRBN,DDB1
INO80B,DDB1
UNG,DDB1
ACTR5,DDB1
H4C6,DDB1
PIAS1,DDB1
NEDD8,DDB1
TRPC4AP,DDB1
UBE2M,DDB1
GRWD1,DDB1
RBM39,DDB1
DCAF15,DDB1
DDB2,DDB1
YY1,DDB1
ELL,DDB1
SAMHD1,DDB1
EP300,DDB1
WDR76,DDB1
COPS4,DDB1
CUL3,DDB1
ERCC8,DDB1
COPS3,DDB1
SKP2,DDB1
PHIP,DDB1
XPC,DDB1
ERCC3,DDB1
DCAF13,DDB1
COPS2,DDB1
CDT1,DDB1
H2AC8,DDB1
COPS6,DDB1
FBXW5,DDB1
UBE2N,DDB1
WDTC1,DDB1
RUVBL1,DDB1
CUL1,DDB1
DCAF4L1,DDB1
SIRT7,DDB1
ACTR8,DDB1
SUV39H1,DDB1
DCAF5,DDB1
USP7,DDB1
COPS8,DDB1
H4C11,DDB1
UBE2I,DDB1
MCRS1,DDB1
COPS5,DDB1
RAD23B,DDB1
XAB2,DDB1
DCAF4,DDB1
WDR5,DDB1
DDA1,DDB1
SMC5,DDB1
DCAF12,DDB1
DTL,DDB1
COP1,DDB1
DCAF6,DDB1
DCAF8,DDB1
CETN2,DDB1
HDAC1,DDB1
XPA,DDB1
DCAF17,DDB1
CUL4A,DDB1
LSM2,DDB1
DCAF10,DDB1
H4C8,DDB1
H4C2,DDB1
H3C4,DDB1
H4C3,DDB1
RBBP7,DDB1
DCAF16,DDB1
UVSSA,DDB1
TFPT,DDB1
ERCC2,DDB1
GPS1,DDB1
PIAS3,DDB1
CUL5,DDB1
CUL4B,DDB1
INO80D,DDB1
CHEK1,DDB1
DCAF1,DDB1
ACTL6A,DDB1
GSPT1,DDB1
DCAF11,DDB1
UBE2V2,DDB1
UBR5,DDB1
AMBRA1,DDB1
NFRKB,DDB1
COPS7A,DDB1
CAND1,DDB1
H4-16,DDB1
CUL2,DDB1
RNF111,DDB1
DET1,DDB1
INO80E,DDB1
H4C15,DDB1
H4C14,DDB1
RAD23A,DDB1
H4C1,DDB1
H4C4,DDB1
H4C12,DDB1
H3C1,DDB1
H4C13,DDB1
H4C9,DDB1
H3C6,DDB1
DCAF7,DDB1
H3C3,DDB1
H4C5,DDB1
ERCC1,ATP23
MSH2,ATP23
MSH6,ATP23
RCOR1,ATP23
ERCC8,ATP23
ATM,ATP23
XPC,ATP23
CHCHD4,ATP23
SWSAP1,ATP23
ERCC4,ATP23
PRKDC,ATP23
NHEJ1,ATP23
RAD23B,ATP23
XRCC6,ATP23
CETN2,ATP23
PAXX,ATP23
DCLRE1C,ATP23
XRCC5,ATP23
ZSWIM7,ATP23
KDM1A,ATP23
PHF21A,ATP23
POLD1,ATP23
XRCC4,ATP23
LIG4,ATP23
ERCC1,TOPBP1
RFC2,TOPBP1
CDC6,TOPBP1
POLE2,TOPBP1
FANCE,TOPBP1
HES1,TOPBP1
RPA1,TOPBP1
MDM2,TOPBP1
HUS1,TOPBP1
BRIP1,TOPBP1
BARD1,TOPBP1
TIPIN,TOPBP1
MCM4,TOPBP1
MCM2,TOPBP1
NBN,TOPBP1
TICRR,TOPBP1
TP53,TOPBP1
ATM,TOPBP1
CEP164,TOPBP1
FANCD2,TOPBP1
FANCC,TOPBP1
WRN,TOPBP1
PLK1,TOPBP1
PTGDR,TOPBP1
MCM7,TOPBP1
ERCC4,TOPBP1
FANCI,TOPBP1
RAD9A,TOPBP1
CLSPN,TOPBP1
RMI1,TOPBP1
POLE,TOPBP1
ATRIP,TOPBP1
FANCF,TOPBP1
FAAP100,TOPBP1
ATR,TOPBP1
E2F1,TOPBP1
BLM,TOPBP1
SMARCAL1,TOPBP1
DNA2,TOPBP1
RAD52,TOPBP1
EXO1,TOPBP1
RPA2,TOPBP1
TFDP1,TOPBP1
ZBTB17,TOPBP1
MDC1,TOPBP1
FANCG,TOPBP1
RFC3,TOPBP1
BRCA2,TOPBP1
RAD1,TOPBP1
TP53BP1,TOPBP1
CHEK2,TOPBP1
RAD51,TOPBP1
FANCA,TOPBP1
RFC4,TOPBP1
RAD9B,TOPBP1
YWHAZ,TOPBP1
FANCB,TOPBP1
RBBP8,TOPBP1
BACH1,TOPBP1
FANCL,TOPBP1
CHEK1,TOPBP1
CDC7,TOPBP1
SMARCA4,TOPBP1
TOP2B,TOPBP1
CDC45,TOPBP1
RFC5,TOPBP1
TOP2A,TOPBP1
MCM10,TOPBP1
BRCA1,TOPBP1
RAD17,TOPBP1
TOP3A,TOPBP1
TIMELESS,TOPBP1
RHNO1,TOPBP1
RECQL4,TOPBP1
ERCC1,PRKDC
MSH2,PRKDC
MSH6,PRKDC
MDM2,PRKDC
BARD1,PRKDC
RCOR1,PRKDC
TELO2,PRKDC
XRCC1,PRKDC
ERCC8,PRKDC
MSH3,PRKDC
NBN,PRKDC
PMS2,PRKDC
TP53,PRKDC
EGFR,PRKDC
ATM,PRKDC
XPC,PRKDC
WRN,PRKDC
ATP23,PRKDC
APLF,PRKDC
SWSAP1,PRKDC
ERCC4,PRKDC
CASP3,PRKDC
RNF168,PRKDC
RNF144A,PRKDC
ATRIP,PRKDC
PNKP,PRKDC
MRE11,PRKDC
TBK1,PRKDC
STING1,PRKDC
TDP1,PRKDC
KAT5,PRKDC
NHEJ1,PRKDC
RAD23B,PRKDC
XRCC6,PRKDC
ILF2,PRKDC
PARP1,PRKDC
DHX9,PRKDC
POLL,PRKDC
CETN2,PRKDC
DNTT,PRKDC
PAXX,PRKDC
ABL1,PRKDC
TTI1,PRKDC
RNF8,PRKDC
RPA2,PRKDC
XPA,PRKDC
MDC1,PRKDC
TDP2,PRKDC
DCLRE1C,PRKDC
TP53BP1,PRKDC
CHEK2,PRKDC
AKT2,PRKDC
XRCC5,PRKDC
CDKN2D,PRKDC
POLM,PRKDC
ZSWIM7,PRKDC
KDM1A,PRKDC
CHEK1,PRKDC
PPP6C,PRKDC
PHF21A,PRKDC
APTX,PRKDC
POLD1,PRKDC
BRCA1,PRKDC
XRCC4,PRKDC
H2AX,PRKDC
AKT1,PRKDC
IRF3,PRKDC
LIG4,PRKDC
ERCC1,DDB2
RBX1,DDB2
CDKN1B,DDB2
CRBN,DDB2
INO80B,DDB2
ACTR5,DDB2
H4C6,DDB2
PIAS1,DDB2
TRPC4AP,DDB2
DCAF15,DDB2
YY1,DDB2
COPS4,DDB2
RBBP5,DDB2
ERCC8,DDB2
COPS3,DDB2
TP53,DDB2
XPC,DDB2
ERCC3,DDB2
USP24,DDB2
DCAF13,DDB2
COPS2,DDB2
DDB1,DDB2
H2AC8,DDB2
COPS6,DDB2
FBXW5,DDB2
UBE2N,DDB2
WDTC1,DDB2
RUVBL1,DDB2
ACTR8,DDB2
DCAF5,DDB2
COPS8,DDB2
H4C11,DDB2
UBE2I,DDB2
MCRS1,DDB2
COPS5,DDB2
RAD23B,DDB2
DCAF4,DDB2
WDR5,DDB2
H3C12,DDB2
DDA1,DDB2
PARP1,DDB2
DTL,DDB2
COP1,DDB2
DCAF6,DDB2
DCAF8,DDB2
H3C10,DDB2
CETN2,DDB2
AGO4,DDB2
COPS7B,DDB2
XPA,DDB2
DCAF17,DDB2
CUL4A,DDB2
DCAF10,DDB2
H4C8,DDB2
H4C2,DDB2
H3C4,DDB2
H4C3,DDB2
RBBP7,DDB2
DCAF16,DDB2
TFPT,DDB2
GPS1,DDB2
PIAS3,DDB2
CUL4B,DDB2
INO80D,DDB2
DCAF1,DDB2
SMARCA4,DDB2
ACTL6A,DDB2
DCAF11,DDB2
UBE2V2,DDB2
NFRKB,DDB2
COPS7A,DDB2
H4-16,DDB2
RNF111,DDB2
DET1,DDB2
INO80E,DDB2
H4C15,DDB2
H4C14,DDB2
H4C1,DDB2
H4C4,DDB2
H4C12,DDB2
H3C1,DDB2
H4C13,DDB2
H4C9,DDB2
H3C6,DDB2
DCAF7,DDB2
H3C11,DDB2
H3C7,DDB2
H3C8,DDB2
H3C3,DDB2
H4C5,DDB2
H3C2,DDB2
ERCC1,ATR
RFC2,ATR
CDC6,ATR
MCM5,ATR
ORC6,ATR
FANCE,ATR
HES1,ATR
MSH2,ATR
ORC2,ATR
RPA1,ATR
ORC3,ATR
MDM2,ATR
HUS1,ATR
TOPBP1,ATR
BARD1,ATR
TIPIN,ATR
MCM4,ATR
CHTF18,ATR
TELO2,ATR
MCM6,ATR
MCM2,ATR
SLF1,ATR
NBN,ATR
DBF4,ATR
CDK2,ATR
FANCM,ATR
TP53,ATR
CCNA2,ATR
ATM,ATR
CEP164,ATR
FANCD2,ATR
FANCC,ATR
ORC5,ATR
WRN,ATR
CDC25A,ATR
MCM7,ATR
MUS81,ATR
ERCC4,ATR
CCAR2,ATR
FANCI,ATR
RAD9A,ATR
CLSPN,ATR
RMI1,ATR
CDC25C,ATR
ATRIP,ATR
MRE11,ATR
PIF1,ATR
FANCF,ATR
FAAP100,ATR
RAD51C,ATR
BLM,ATR
SMARCAL1,ATR
DNA2,ATR
RAD52,ATR
REV3L,ATR
XRCC6,ATR
WDHD1,ATR
SMC5,ATR
EXO1,ATR
SPO11,ATR
ORC1,ATR
PLK3,ATR
ABL1,ATR
RPA2,ATR
MDC1,ATR
FANCG,ATR
RAD50,ATR
MCM8,ATR
PCNA,ATR
FBH1,ATR
RFC3,ATR
BRCA2,ATR
RAD1,ATR
TP53BP1,ATR
CHEK2,ATR
RAD51,ATR
FANCA,ATR
XRCC5,ATR
RFC4,ATR
RAD9B,ATR
CDKN2D,ATR
YWHAZ,ATR
FANCB,ATR
RBBP8,ATR
FANCL,ATR
CHEK1,ATR
CDC7,ATR
CDC45,ATR
RFC5,ATR
MCM10,ATR
SRPRB,ATR
BRCA1,ATR
RAD51B,ATR
RAD17,ATR
H2AX,ATR
ORC4,ATR
TOP3A,ATR
TIMELESS,ATR
FAAP24,ATR
MCM3,ATR
RECQL4,ATR
ERCC1,RPA1
RFC2,RPA1
CDC6,RPA1
DMC1,RPA1
MCM5,RPA1
POLE2,RPA1
ORC6,RPA1
RPA3,RPA1
STN1,RPA1
PRPF19,RPA1
RAD51AP1,RPA1
FANCE,RPA1
MLH1,RPA1
HES1,RPA1
MSH2,RPA1
ORC2,RPA1
MSH6,RPA1
MND1,RPA1
TEX15,RPA1
MDM2,RPA1
HUS1,RPA1
BRIP1,RPA1
TOPBP1,RPA1
PALB2,RPA1
TIPIN,RPA1
MCM4,RPA1
XRCC1,RPA1
EP300,RPA1
LIG1,RPA1
POLD3,RPA1
MCM6,RPA1
MCM2,RPA1
MSH3,RPA1
NBN,RPA1
POLA2,RPA1
PMS2,RPA1
GTF2H1,RPA1
CDK2,RPA1
FANCM,RPA1
TP53,RPA1
ATM,RPA1
CEP164,RPA1
PPP4C,RPA1
XPC,RPA1
FANCD2,RPA1
FANCC,RPA1
BAX,RPA1
WRN,RPA1
PCLAF,RPA1
RRM1,RPA1
FEN1,RPA1
DONSON,RPA1
MCM7,RPA1
CENPS,RPA1
ERCC4,RPA1
FANCI,RPA1
RAD9A,RPA1
CLSPN,RPA1
PRIMPOL,RPA1
RMI1,RPA1
RCHY1,RPA1
POLE,RPA1
ATRIP,RPA1
MRE11,RPA1
FANCF,RPA1
UBA7,RPA1
FAAP100,RPA1
RAD51C,RPA1
ATR,RPA1
BLM,RPA1
UBE2I,RPA1
PPP4R2,RPA1
SMARCAL1,RPA1
PRIM1,RPA1
DNA2,RPA1
RAD52,RPA1
XRCC6,RPA1
XRCC2,RPA1
WDHD1,RPA1
RFWD3,RPA1
TOP1,RPA1
EXO1,RPA1
ZUP1,RPA1
GADD45A,RPA1
RPA4,RPA1
RPA2,RPA1
XPA,RPA1
LIG3,RPA1
FANCG,RPA1
MCM8,RPA1
POLA1,RPA1
PCNA,RPA1
RFC3,RPA1
BRCA2,RPA1
IGFBP3,RPA1
RFC1,RPA1
RAD1,RPA1
TP53BP1,RPA1
RAD51,RPA1
FANCA,RPA1
CENPX,RPA1
RFC4,RPA1
PSMC3IP,RPA1
MAPK8,RPA1
YWHAZ,RPA1
FANCB,RPA1
CDKN1A,RPA1
FANCL,RPA1
FHL2,RPA1
CHEK1,RPA1
SENP6,RPA1
CDC45,RPA1
SUMO2,RPA1
POLD1,RPA1
TAF1,RPA1
RFC5,RPA1
SUMO3,RPA1
MCM10,RPA1
BRCA1,RPA1
RAD51B,RPA1
RAD17,RPA1
TOP3A,RPA1
TIMELESS,RPA1
XRCC3,RPA1
ABCB1,RPA1
POLD2,RPA1
MCM3,RPA1
PRIM2,RPA1
ERCC1,BLM
DMC1,BLM
POLE2,BLM
RPA3,BLM
FANCE,BLM
MLH1,BLM
HES1,BLM
MSH2,BLM
MSH6,BLM
POLK,BLM
SLX1A,BLM
RPA1,BLM
TERF2,BLM
BHLHE40,BLM
HUS1,BLM
BRIP1,BLM
TOPBP1,BLM
TIPIN,BLM
MSH4,BLM
POLD3,BLM
POLQ,BLM
RAD18,BLM
NBN,BLM
TINF2,BLM
FANCM,BLM
TP53,BLM
RPS27A,BLM
H2BC1,BLM
TERF1,BLM
ATM,BLM
FANCD2,BLM
FANCC,BLM
H2BC5,BLM
SLX4,BLM
WRN,BLM
TERF2IP,BLM
UBB,BLM
FEN1,BLM
MUS81,BLM
CENPS,BLM
HLTF,BLM
RMI2,BLM
ERCC4,BLM
POLD4,BLM
RMI1,BLM
GEN1,BLM
POLE,BLM
MRE11,BLM
PIF1,BLM
TOP1MT,BLM
SLX1B,BLM
FANCF,BLM
FAAP100,BLM
ERCC6L,BLM
RAD54B,BLM
ATR,BLM
MLH3,BLM
UBE2I,BLM
H2BC12,BLM
POT1,BLM
DNA2,BLM
RAD52,BLM
XRCC6,BLM
RTEL1,BLM
TOP1,BLM
SMC5,BLM
EXO1,BLM
H3-4,BLM
H2BC21,BLM
RAD54L,BLM
POLH,BLM
RPA2,BLM
POLE3,BLM
MSH5,BLM
H2BC13,BLM
FANCG,BLM
RAD50,BLM
PCNA,BLM
FBH1,BLM
BRCA2,BLM
RFC1,BLM
TP53BP1,BLM
CHEK2,BLM
RAD51,BLM
FANCA,BLM
CENPX,BLM
RFC4,BLM
EME1,BLM
FANCB,BLM
TOP3B,BLM
PAXIP1,BLM
FANCL,BLM
UBA52,BLM
CHEK1,BLM
SMC6,BLM
CDC45,BLM
SUMO2,BLM
POLD1,BLM
SUMO3,BLM
TOP2A,BLM
MCM10,BLM
BRCA1,BLM
RAD51B,BLM
POLE4,BLM
RAD17,BLM
H2AX,BLM
UBC,BLM
TOP3A,BLM
TIMELESS,BLM
XRCC3,BLM
EME2,BLM
FAAP24,BLM
H2BC11,BLM
H2BC17,BLM
H2BC14,BLM
H2BC9,BLM
POLD2,BLM
H2BC12L,BLM
H2BC3,BLM
ACD,BLM
H2BC15,BLM
ERCC1,FANCI
RFC2,FANCI
RAD51AP1,FANCI
FANCE,FANCI
HES1,FANCI
NCAPG,FANCI
RPA1,FANCI
HUS1,FANCI
KIF11,FANCI
TOPBP1,FANCI
PALB2,FANCI
MCM2,FANCI
FANCM,FANCI
RPS27A,FANCI
CCNA2,FANCI
ATM,FANCI
BUB1B,FANCI
FANCD2,FANCI
FANCC,FANCI
SLX4,FANCI
UBB,FANCI
WDR48,FANCI
MUS81,FANCI
CENPS,FANCI
ERCC4,FANCI
RAD9A,FANCI
ATRIP,FANCI
KIF15,FANCI
FANCF,FANCI
FAAP100,FANCI
RAD51C,FANCI
USP1,FANCI
ATR,FANCI
FAN1,FANCI
DCLRE1A,FANCI
EXO1,FANCI
ASPM,FANCI
RPA2,FANCI
MDC1,FANCI
FANCG,FANCI
RFC3,FANCI
BRCA2,FANCI
RAD1,FANCI
RAD51,FANCI
FANCA,FANCI
CENPX,FANCI
RFC4,FANCI
HMMR,FANCI
KIF20A,FANCI
CDK1,FANCI
FANCB,FANCI
FAAP20,FANCI
FANCL,FANCI
UBA52,FANCI
CHEK1,FANCI
CDC45,FANCI
RFC5,FANCI
TOP2A,FANCI
BRCA1,FANCI
RAD17,FANCI
H2AX,FANCI
UBC,FANCI
NUSAP1,FANCI
FAAP24,FANCI
ERCC1,BARD1
POLE2,BARD1
CSTF1,BARD1
FANCE,BARD1
MSH2,BARD1
MSH6,BARD1
POLK,BARD1
PHC2,BARD1
BRIP1,BARD1
TOPBP1,BARD1
PALB2,BARD1
ANAPC5,BARD1
CCNE1,BARD1
POLD3,BARD1
UBE2S,BARD1
NBN,BARD1
CDK2,BARD1
TP53,BARD1
CBX8,BARD1
CBX4,BARD1
RPS27A,BARD1
ATM,BARD1
OLA1,BARD1
FANCD2,BARD1
FANCC,BARD1
SLX4,BARD1
SPIDR,BARD1
WRN,BARD1
UBB,BARD1
MUS81,BARD1
CBX2,BARD1
ERCC4,BARD1
POLD4,BARD1
PRKDC,BARD1
AURKB,BARD1
